Season,Team_Id,Win_rate,Avg_score
2003,1341,0.586206897,70.4137931
2003,1343,0.576923077,65.23076923
2003,1344,0.551724138,72.06896552
2003,1345,0.642857143,71.75
2003,1346,0.571428571,74.32142857
2003,1347,0.333333333,63.1
2003,1348,0.620689655,70.65517241
2003,1349,0.62962963,72.85185185
2003,1350,0.535714286,65.71428571
2003,1351,0.428571429,66.96428571
2003,1352,0.346153846,70.92307692
2003,1353,0.428571429,67.64285714
2003,1354,0.666666667,72.8
2003,1356,0.8,74.53333333
2003,1357,0.25,68.92857143
2003,1358,0.777777778,71.77777778
2003,1359,0.444444444,63.07407407
2003,1360,0.607142857,74.67857143
2003,1361,0.518518519,71.96296296
2003,1362,0.5,69.46428571
2003,1363,0.192307692,64.34615385
2003,1364,0.580645161,64.64516129
2003,1365,0.444444444,64.22222222
2003,1366,0.111111111,61.62962963
2003,1368,0.36,64.16
2003,1369,0.321428571,70.67857143
2003,1371,0.586206897,67.89655172
2003,1372,0.703703704,70.44444444
2003,1373,0.655172414,75.24137931
2003,1374,0.566666667,72.83333333
2003,1375,0.461538462,70.34615385
2003,1376,0.428571429,65.67857143
2003,1378,0.5,67.92857143
2003,1379,0.448275862,66.86206897
2003,1380,0.259259259,67.22222222
2003,1381,0.346153846,66.88461538
2003,1382,0.481481481,79.48148148
2003,1383,0.466666667,76.03333333
2003,1384,0.5,68.28571429
2003,1385,0.551724138,71.37931034
2003,1386,0.793103448,70.62068966
2003,1387,0.551724138,61
2003,1388,0.482758621,66.31034483
2003,1389,0.344827586,73.51724138
2003,1390,0.741935484,72.25806452
2003,1391,0.230769231,71.38461538
2003,1392,0.423076923,64.26923077
2003,1393,0.827586207,80.10344828
2003,1394,0.423076923,75.07692308
2003,1395,0.321428571,76.64285714
2003,1396,0.5,66.73333333
2003,1397,0.607142857,68.57142857
2003,1398,0.04,72.2
2003,1399,0.586206897,73.5862069
2003,1400,0.785714286,78.85714286
2003,1401,0.5,71.96428571
2003,1402,0.555555556,71.55555556
2003,1403,0.6,73.53333333
2003,1404,0.416666667,74.16666667
2003,1405,0.448275862,70.13793103
2003,1406,0.142857143,56.82142857
2003,1407,0.833333333,79.36666667
2003,1408,0.5,71.03333333
2003,1409,0.709677419,73.51612903
2003,1410,0.230769231,61
2003,1411,0.6,72.8
2003,1412,0.6,77
2003,1414,0.678571429,69.21428571
2003,1415,0.217391304,65.34782609
2003,1416,0.64516129,71.74193548
2003,1417,0.344827586,75.20689655
2003,1418,0.678571429,76.03571429
2003,1419,0.407407407,71.40740741
2003,1420,0.259259259,63.07407407
2003,1421,0.448275862,71.20689655
2003,1422,0.214285714,69.96428571
2003,1423,0.8,71.36666667
2003,1424,0.677419355,75.58064516
2003,1425,0.433333333,76.5
2003,1426,0.518518519,62.62962963
2003,1427,0.346153846,66.15384615
2003,1428,0.766666667,66.73333333
2003,1429,0.733333333,65.96666667
2003,1431,0.172413793,62.65517241
2003,1433,0.642857143,74.03571429
2003,1434,0.666666667,71.13333333
2003,1435,0.379310345,68.89655172
2003,1436,0.655172414,67.79310345
2003,1437,0.5,72.2
2003,1438,0.482758621,73.37931034
2003,1439,0.379310345,70.20689655
2003,1440,0.296296296,63.66666667
2003,1441,0.25,69.66666667
2003,1442,0.192307692,64.42307692
2003,1443,0.741935484,73.09677419
2003,1444,0.655172414,69.86206897
2003,1447,0.677419355,75.5483871
2003,1448,0.827586207,78.4137931
2003,1449,0.37037037,72.40740741
2003,1450,0.259259259,70.59259259
2003,1451,0.862068966,74.20689655
2003,1452,0.482758621,66.79310345
2003,1453,0.321428571,67.92857143
2003,1454,0.766666667,77.1
2003,1455,0.620689655,72.13793103
2003,1456,0.428571429,64.25
2003,1457,0.642857143,69.42857143
2003,1458,0.75862069,70.72413793
2003,1459,0.4,73.6
2003,1460,0.333333333,67.48148148
2003,1461,0.655172414,72.89655172
2003,1462,0.833333333,78.23333333
2003,1463,0.5,68.15384615
2003,1464,0.259259259,61.33333333
2004,1102,0.785714286,60.17857143
2004,1103,0.464285714,71.75
2004,1104,0.586206897,72.20689655
2004,1105,0.448275862,69.79310345
2004,1106,0.533333333,61.43333333
2004,1107,0.178571429,57.89285714
2004,1108,0.379310345,63.96551724
2004,1110,0.580645161,67.48387097
2004,1111,0.275862069,68.93103448
2004,1112,0.689655172,87.51724138
2004,1113,0.37037037,74.07407407
2004,1114,0.538461538,69.88461538
2004,1115,0.037037037,52.22222222
2004,1116,0.428571429,68.85714286
2004,1117,0.576923077,72.80769231
2004,1119,0.16,49.24
2004,1120,0.5,70
2004,1122,0.678571429,64.17857143
2004,1123,0.464285714,70.10714286
2004,1124,0.259259259,62.33333333
2004,1125,0.714285714,72.32142857
2004,1126,0.275862069,59
2004,1127,0.466666667,60.06666667
2004,1128,0.72,72.32
2004,1129,0.678571429,72.42857143
2004,1130,0.71875,68.75
2004,1131,0.821428571,67.07142857
2004,1132,0.413793103,69.89655172
2004,1133,0.5,65.9
2004,1135,0.5,71.57692308
2004,1137,0.444444444,63.96296296
2004,1138,0.586206897,75
2004,1139,0.517241379,62.20689655
2004,1140,0.703703704,72.18518519
2004,1141,0.172413793,68.68965517
2004,1142,0.384615385,70.03846154
2004,1143,0.464285714,66.89285714
2004,1144,0.111111111,68.81481481
2004,1145,0.344827586,68.86206897
2004,1147,0.538461538,67.76923077
2004,1148,0.5,70.67857143
2004,1149,0.153846154,57.61538462
2004,1150,0.724137931,79.34482759
2004,1151,0.592592593,78.44444444
2004,1152,0.35483871,64.93548387
2004,1153,0.8,76.9
2004,1154,0.125,56
2004,1155,0.357142857,65.67857143
2004,1156,0.074074074,64.03703704
2004,1157,0.444444444,68.7037037
2004,1158,0.678571429,73.64285714
2004,1159,0.481481481,65.96296296
2004,1160,0.62962963,74.11111111
2004,1161,0.428571429,69.71428571
2004,1162,0.346153846,67.19230769
2004,1163,0.818181818,79.09090909
2004,1164,0.5625,61.53125
2004,1165,0.384615385,70.57692308
2004,1166,0.714285714,68.35714286
2004,1168,0.37037037,70.37037037
2004,1169,0.448275862,67.48275862
2004,1170,0.423076923,70.15384615
2004,1171,0.076923077,55.80769231
2004,1172,0.538461538,70.53846154
2004,1173,0.75,67.96875
2004,1174,0.571428571,70.96428571
2004,1175,0.464285714,61.46428571
2004,1176,0.5,69.57692308
2004,1177,0.7,70.86666667
2004,1178,0.633333333,64.93333333
2004,1179,0.407407407,69.22222222
2004,1180,0.642857143,72.96428571
2004,1181,0.84375,79.75
2004,1182,0.413793103,70.34482759
2004,1183,0.166666667,66.875
2004,1184,0.444444444,72.2962963
2004,1185,0.4,69.48
2004,1186,0.571428571,70.25
2004,1187,0.461538462,69.42307692
2004,1189,0.357142857,67.82142857
2004,1190,0.827586207,77.93103448
2004,1191,0.24137931,67.65517241
2004,1192,0.571428571,68.64285714
2004,1193,0.633333333,67.6
2004,1194,0.269230769,76.15384615
2004,1196,0.666666667,76.96666667
2004,1197,0.466666667,72.1
2004,1198,0.12,54.28
2004,1199,0.566666667,70.93333333
2004,1200,0.214285714,61.96428571
2004,1201,0.464285714,62.64285714
2004,1202,0.538461538,72.42307692
2004,1203,0.620689655,75.34482759
2004,1204,0.692307692,78.84615385
2004,1205,0.259259259,66.11111111
2004,1206,0.7,72.86666667
2004,1207,0.464285714,67.25
2004,1208,0.551724138,66.24137931
2004,1209,0.666666667,73.51851852
2004,1210,0.71875,78.0625
2004,1211,0.931034483,82.34482759
2004,1212,0.333333333,67.22222222
2004,1214,0.433333333,68.56666667
2004,1216,0.392857143,62.17857143
2004,1217,0.148148148,64.74074074
2004,1218,0.620689655,69.93103448
2004,1219,0.607142857,70.28571429
2004,1220,0.482758621,70.68965517
2004,1221,0.481481481,62.81481481
2004,1222,0.333333333,58.96296296
2004,1224,0.214285714,60.10714286
2004,1225,0.448275862,62.93103448
2004,1226,0.379310345,71.17241379
2004,1227,0.774193548,70
2004,1228,0.8,72.53333333
2004,1229,0.321428571,62.07142857
2004,1231,0.482758621,64.86206897
2004,1232,0.321428571,57.96428571
2004,1233,0.379310345,71.65517241
2004,1234,0.571428571,71.5
2004,1235,0.571428571,73.92857143
2004,1236,0.076923077,60.96153846
2004,1237,0.633333333,76.43333333
2004,1238,0.413793103,63.31034483
2004,1239,0.423076923,70.30769231
2004,1240,0.461538462,73.5
2004,1241,0.25,64.85714286
2004,1242,0.714285714,74.85714286
2004,1243,0.5,69.39285714
2004,1245,0.724137931,72.10344828
2004,1246,0.866666667,73.13333333
2004,1247,0.333333333,65.1
2004,1248,0.615384615,74.53846154
2004,1249,0.28,75.52
2004,1250,0.642857143,65.85714286
2004,1251,0.548387097,68.74193548
2004,1252,0.192307692,68
2004,1253,0.192307692,62.57692308
2004,1254,0.296296296,69.33333333
2004,1256,0.464285714,66.75
2004,1257,0.689655172,73.27586207
2004,1258,0.5,67.42857143
2004,1259,0.035714286,59.92857143
2004,1260,0.310344828,70.10344828
2004,1261,0.642857143,66.53571429
2004,1263,0.642857143,67.03571429
2004,1264,0.827586207,74.34482759
2004,1265,0.214285714,61.5
2004,1266,0.592592593,70.92592593
2004,1267,0.413793103,69.72413793
2004,1268,0.633333333,77.36666667
2004,1269,0.344827586,68.10344828
2004,1270,0.333333333,73.04166667
2004,1271,0.275862069,58.75862069
2004,1272,0.75,73.57142857
2004,1273,0.379310345,71
2004,1274,0.448275862,71.10344828
2004,1275,0.607142857,62.71428571
2004,1276,0.620689655,68.44827586
2004,1277,0.620689655,71.44827586
2004,1278,0.4,70.06666667
2004,1279,0.464285714,63.21428571
2004,1280,0.892857143,77.10714286
2004,1281,0.551724138,74.55172414
2004,1282,0.517241379,73.96551724
2004,1283,0.575757576,66.93939394
2004,1284,0.65625,68.78125
2004,1285,0.307692308,68.46153846
2004,1286,0.48,67.32
2004,1287,0.5,73.88461538
2004,1288,0.407407407,68.66666667
2004,1290,0.777777778,68.66666667
2004,1291,0.344827586,67.51724138
2004,1292,0.555555556,68.66666667
2004,1293,0.833333333,80.8
2004,1296,0.296296296,66.2962963
2004,1298,0.115384615,54.57692308
2004,1299,0.107142857,57.78571429
2004,1301,0.689655172,73.34482759
2004,1304,0.571428571,69.71428571
2004,1305,0.733333333,75.5
2004,1306,0.333333333,60.36666667
2004,1307,0.461538462,67.96153846
2004,1308,0.44,64.68
2004,1309,0.533333333,69.5
2004,1310,0.7,81.8
2004,1311,0.086956522,63.13043478
2004,1313,0.428571429,61.42857143
2004,1314,0.642857143,83.07142857
2004,1317,0.423076923,71.65384615
2004,1318,0.607142857,74.92857143
2004,1319,0.481481481,74.2962963
2004,1320,0.689655172,69.20689655
2004,1321,0.482758621,61.62068966
2004,1322,0.32,72.52
2004,1323,0.586206897,70.62068966
2004,1324,0.392857143,73.39285714
2004,1325,0.333333333,66.66666667
2004,1326,0.466666667,65
2004,1328,0.655172414,66.72413793
2004,1329,0.896551724,78.20689655
2004,1330,0.586206897,73.65517241
2004,1331,0.576923077,78.96153846
2004,1332,0.555555556,76.2962963
2004,1333,0.407407407,71.62962963
2004,1334,0.766666667,69.16666667
2004,1335,0.62962963,71.44444444
2004,1336,0.321428571,58.28571429
2004,1337,0.483870968,78.90322581
2004,1338,0.875,68.875
2004,1339,0.392857143,69.75
2004,1340,0.36,66.24
2004,1341,0.259259259,61.96296296
2004,1343,0.730769231,62.5
2004,1344,0.714285714,71.5
2004,1345,0.566666667,65.1
2004,1346,0.259259259,71.85185185
2004,1347,0.384615385,66.38461538
2004,1348,0.612903226,68.4516129
2004,1349,0.677419355,73.58064516
2004,1350,0.625,64.53125
2004,1351,0.566666667,68.53333333
2004,1352,0.464285714,67.82142857
2004,1353,0.555555556,67.03703704
2004,1354,0.607142857,68.75
2004,1356,0.862068966,71.27586207
2004,1357,0.444444444,73.55555556
2004,1358,0.375,72.25
2004,1359,0.333333333,61.25
2004,1360,0.103448276,67.62068966
2004,1361,0.428571429,70.5
2004,1362,0.533333333,64.23333333
2004,1363,0.185185185,59.88888889
2004,1364,0.555555556,65.96296296
2004,1365,0.483870968,64.93548387
2004,1366,0.148148148,60.14814815
2004,1368,0.64,73.04
2004,1369,0.36,70.24
2004,1371,0.678571429,72.28571429
2004,1372,0.653846154,68.46153846
2004,1373,0.466666667,69.03333333
2004,1374,0.4,64.56666667
2004,1375,0.384615385,65.5
2004,1376,0.696969697,70.90909091
2004,1378,0.259259259,61.25925926
2004,1379,0.444444444,63.92592593
2004,1380,0.407407407,69.62962963
2004,1381,0.307692308,63.65384615
2004,1382,0.25,68
2004,1383,0.535714286,71.32142857
2004,1384,0.464285714,66.89285714
2004,1385,0.222222222,61.96296296
2004,1386,0.964285714,77.78571429
2004,1387,0.6,62.3
2004,1388,0.571428571,75.82142857
2004,1389,0.586206897,75.72413793
2004,1390,0.966666667,73.93333333
2004,1391,0.4,67.32
2004,1392,0.333333333,62.56666667
2004,1393,0.75,72.92857143
2004,1394,0.5,70.04545455
2004,1395,0.413793103,66.93103448
2004,1396,0.535714286,64.92857143
2004,1397,0.535714286,71.71428571
2004,1398,0.230769231,69.07692308
2004,1399,0.4,74.48
2004,1400,0.766666667,77.13333333
2004,1401,0.25,71.89285714
2004,1402,0.391304348,67.69565217
2004,1403,0.6875,73.40625
2004,1404,0.307692308,70.92307692
2004,1405,0.666666667,76.9
2004,1406,0.275862069,61.10344828
2004,1407,0.821428571,83.57142857
2004,1408,0.37037037,64.92592593
2004,1409,0.310344828,68.34482759
2004,1410,0.416666667,67.66666667
2004,1411,0.464285714,65.85714286
2004,1412,0.689655172,74.55172414
2004,1414,0.37037037,62.88888889
2004,1415,0.37037037,67.55555556
2004,1416,0.827586207,70.51724138
2004,1417,0.392857143,66.53571429
2004,1418,0.692307692,76.26923077
2004,1419,0.321428571,66.71428571
2004,1420,0.25,60.14285714
2004,1421,0.259259259,61.59259259
2004,1422,0.37037037,73.11111111
2004,1423,0.5,61.46666667
2004,1424,0.586206897,74.03448276
2004,1425,0.464285714,75.39285714
2004,1426,0.538461538,70.61538462
2004,1427,0.571428571,72.42857143
2004,1428,0.741935484,64.90322581
2004,1429,0.888888889,68.48148148
2004,1431,0.75862069,75.48275862
2004,1433,0.766666667,70.8
2004,1434,0.586206897,72.27586207
2004,1435,0.7,73.83333333
2004,1436,0.733333333,66.4
2004,1437,0.5,69.66666667
2004,1438,0.586206897,74.5862069
2004,1439,0.517241379,66.5862069
2004,1440,0.153846154,54.46153846
2004,1441,0.375,70.04166667
2004,1442,0.111111111,65.88888889
2004,1443,0.5,74.38461538
2004,1444,0.866666667,79.2
2004,1447,0.428571429,66.75
2004,1448,0.678571429,83.82142857
2004,1449,0.633333333,81.43333333
2004,1450,0.428571429,57.89285714
2004,1451,0.481481481,67.48148148
2004,1452,0.535714286,65.25
2004,1453,0.592592593,65.07407407
2004,1454,0.642857143,76.57142857
2004,1455,0.666666667,70.96666667
2004,1456,0.25,71.67857143
2004,1457,0.538461538,65.19230769
2004,1458,0.8,68.63333333
2004,1459,0.230769231,71.73076923
2004,1460,0.518518519,66.33333333
2004,1461,0.392857143,69.96428571
2004,1462,0.696969697,70.42424242
2004,1463,0.423076923,65.34615385
2004,1464,0.259259259,65.55555556
2005,1102,0.586206897,61.24137931
2005,1103,0.642857143,71.60714286
2005,1104,0.766666667,75.43333333
2005,1105,0.551724138,69.06896552
2005,1106,0.5,57.96666667
2005,1107,0.464285714,67.35714286
2005,1108,0.214285714,57.17857143
2005,1110,0.571428571,67.17857143
2005,1111,0.555555556,71.51851852
2005,1112,0.818181818,79.66666667
2005,1113,0.580645161,75.96774194
2005,1114,0.6,66.52
2005,1115,0.192307692,58.19230769
2005,1116,0.6,71.56666667
2005,1117,0.5,74.11538462
2005,1119,0.04,54.32
2005,1120,0.451612903,70.67741935
2005,1122,0.40625,65.3125
2005,1123,0.518518519,69.77777778
2005,1124,0.296296296,65.59259259
2005,1125,0.466666667,70.26666667
2005,1126,0.433333333,64.36666667
2005,1127,0.413793103,61.51724138
2005,1128,0.517241379,64.17241379
2005,1129,0.454545455,70.87878788
2005,1130,0.857142857,71.92857143
2005,1131,0.714285714,63.85714286
2005,1132,0.607142857,69.14285714
2005,1133,0.464285714,69.96428571
2005,1135,0.428571429,66.03571429
2005,1137,0.709677419,63.58064516
2005,1138,0.709677419,75.19354839
2005,1139,0.423076923,63.53846154
2005,1140,0.25,63.75
2005,1141,0.307692308,66.11538462
2005,1142,0.153846154,67.23076923
2005,1143,0.448275862,67.44827586
2005,1144,0.074074074,62.25925926
2005,1145,0.379310345,72.03448276
2005,1147,0.076923077,63.23076923
2005,1148,0.428571429,68.53571429
2005,1149,0.428571429,57.89285714
2005,1150,0.75,78.35714286
2005,1151,0.62962963,70.44444444
2005,1152,0.321428571,64.57142857
2005,1153,0.774193548,76.41935484
2005,1154,0.333333333,64.375
2005,1155,0.516129032,71.61290323
2005,1156,0.291666667,67
2005,1157,0.307692308,67.92307692
2005,1158,0.642857143,72.07142857
2005,1159,0.384615385,64.5
2005,1160,0.448275862,71.20689655
2005,1161,0.346153846,69.23076923
2005,1162,0.444444444,64.22222222
2005,1163,0.75862069,78.62068966
2005,1164,0.482758621,60.86206897
2005,1165,0.461538462,64
2005,1166,0.696969697,71.51515152
2005,1168,0.642857143,74.07142857
2005,1169,0.566666667,71.66666667
2005,1170,0.384615385,68.26923077
2005,1171,0.346153846,57.53846154
2005,1172,0.692307692,70.57692308
2005,1173,0.620689655,64.72413793
2005,1174,0.35483871,65.06451613
2005,1175,0.59375,62.40625
2005,1176,0.642857143,72.75
2005,1177,0.655172414,68.03448276
2005,1178,0.448275862,61.31034483
2005,1179,0.448275862,69.31034483
2005,1180,0.607142857,69.5
2005,1181,0.833333333,79.76666667
2005,1182,0.266666667,67.13333333
2005,1183,0.407407407,67.7037037
2005,1184,0.703703704,70.37037037
2005,1185,0.357142857,72.46428571
2005,1186,0.259259259,61.40740741
2005,1187,0.269230769,62.61538462
2005,1189,0.24137931,59.96551724
2005,1190,0.269230769,74.57692308
2005,1191,0.392857143,70.92857143
2005,1192,0.612903226,74.16129032
2005,1193,0.5,68.03333333
2005,1194,0.37037037,76.77777778
2005,1196,0.766666667,76.86666667
2005,1197,0.482758621,68
2005,1198,0.413793103,67.13793103
2005,1199,0.366666667,68
2005,1200,0.448275862,63.06896552
2005,1201,0.517241379,71.72413793
2005,1202,0.48,67.72
2005,1203,0.75862069,77.24137931
2005,1204,0.518518519,79.59259259
2005,1205,0.571428571,71.25
2005,1206,0.551724138,73.34482759
2005,1207,0.586206897,64.03448276
2005,1208,0.285714286,60.10714286
2005,1209,0.464285714,70.03571429
2005,1210,0.633333333,74.56666667
2005,1211,0.862068966,79.68965517
2005,1212,0.5,66.375
2005,1214,0.566666667,65.76666667
2005,1216,0.285714286,59.46428571
2005,1217,0.444444444,67.14814815
2005,1218,0.551724138,68.62068966
2005,1219,0.392857143,73.14285714
2005,1220,0.724137931,72.86206897
2005,1221,0.8,66.73333333
2005,1222,0.580645161,69.58064516
2005,1224,0.178571429,64
2005,1225,0.25,60.64285714
2005,1226,0.28,63.2
2005,1227,0.5,69.34615385
2005,1228,0.96969697,77.42424242
2005,1229,0.551724138,66.24137931
2005,1231,0.535714286,63.92857143
2005,1232,0.35483871,60.96774194
2005,1233,0.483870968,71.64516129
2005,1234,0.65625,73.21875
2005,1235,0.620689655,68.37931034
2005,1236,0.214285714,61.71428571
2005,1237,0.518518519,70.18518519
2005,1238,0.451612903,64.29032258
2005,1239,0.518518519,70.37037037
2005,1240,0.153846154,67.03846154
2005,1241,0.214285714,60.53571429
2005,1242,0.793103448,75.44827586
2005,1243,0.555555556,68.62962963
2005,1245,0.6,68.83333333
2005,1246,0.833333333,73.73333333
2005,1247,0.344827586,62.65517241
2005,1248,0.296296296,66.88888889
2005,1249,0.56,78
2005,1250,0.464285714,61.35714286
2005,1251,0.444444444,67.25925926
2005,1252,0.538461538,67.30769231
2005,1253,0.333333333,60.66666667
2005,1254,0.464285714,67.32142857
2005,1255,0.033333333,63.7
2005,1256,0.482758621,70.34482759
2005,1257,0.870967742,80.5483871
2005,1258,0.392857143,67.82142857
2005,1259,0.214285714,65.92857143
2005,1260,0.413793103,67.03448276
2005,1261,0.689655172,75.48275862
2005,1263,0.464285714,62.64285714
2005,1264,0.481481481,72.44444444
2005,1265,0.392857143,70.03571429
2005,1266,0.620689655,67.72413793
2005,1267,0.214285714,66.75
2005,1268,0.571428571,82.32142857
