,team2,Season,fgm1,fga1,fgm31,fga31,ftm1,fta1,or1,dr1,ast1,to1,stl1,blk1,pf1,team1,fgm2,fga2,fgm32,fga32,ftm2,fta2,or2,dr2,ast2,to2,stl2,blk2,pf2,number1,win_game1,rate1,win_get_score1,lose_get_score1,lose_lose_score1,win_lose_score1,score1,number2,win_game2,rate2,win_get_score2,lose_get_score2,lose_lose_score2,win_lose_score2,score2,Daynum,result,Seed1,Seed2,different_seed,diff_score,diff_fgm,diff_fga,diff_fgm3,diff_fga3,diff_ftm,diff_fta,diff_or,diff_dr,diff_ast,diff_to,diff_stl,diff_blk,diff_pf
10,1163,2011,26.0,60.05714285714286,5.828571428571428,17.571428571428573,15.571428571428573,20.62857142857143,14.428571428571427,25.142857142857146,13.114285714285714,11.742857142857142,6.628571428571429,5.628571428571429,16.02857142857143,1137,24.57575757575757,54.66666666666666,6.878787878787879,17.09090909090909,14.727272727272727,18.727272727272727,8.151515151515152,25.96969696969697,14.727272727272727,11.363636363636365,4.757575757575758,3.1818181818181817,18.24242424242424,35.0,26.0,0.7428571428571429,76.15384615384616,65.44444444444444,63.769230769230774,73.8888888888889,73.4,33.0,25.0,0.7575757575757576,72.08,66.625,59.32,76.25,70.75757575757575,136,0,14,3,11,2.642424242424255,1.4242424242424292,5.3904761904762,-1.0502164502164506,0.480519480519483,0.8441558441558463,1.9012987012987033,6.277056277056275,-0.8268398268398229,-1.6129870129870127,0.3792207792207769,1.8709956709956712,2.4467532467532473,-2.21385281385281
11,1163,2011,26.0,60.05714285714286,5.828571428571428,17.571428571428573,15.571428571428573,20.62857142857143,14.428571428571427,25.142857142857146,13.114285714285714,11.742857142857142,6.628571428571429,5.628571428571429,16.02857142857143,1139,24.70967741935484,55.806451612903224,7.451612903225807,20.580645161290324,15.612903225806454,21.451612903225808,10.870967741935484,24.064516129032263,12.419354838709678,11.290322580645164,5.935483870967742,1.5161290322580645,19.161290322580644,35.0,26.0,0.7428571428571429,76.15384615384616,65.44444444444444,63.769230769230774,73.8888888888889,73.4,31.0,22.0,0.7096774193548387,75.0909090909091,66.1111111111111,61.13636363636363,74.44444444444444,72.48387096774194,154,0,8,3,5,0.9161290322580697,1.2903225806451601,4.250691244239633,-1.6230414746543786,-3.009216589861751,-0.04147465437788078,-0.8230414746543779,3.557603686635943,1.0783410138248826,0.694930875576036,0.4525345622119783,0.693087557603687,4.112442396313364,-3.1327188940092157
12,1163,2011,26.0,60.05714285714286,5.828571428571428,17.571428571428573,15.571428571428573,20.62857142857143,14.428571428571427,25.142857142857146,13.114285714285714,11.742857142857142,6.628571428571429,5.628571428571429,16.02857142857143,1153,24.15151515151515,55.45454545454545,6.424242424242424,18.96969696969697,14.242424242424242,21.393939393939394,13.090909090909092,22.54545454545455,14.272727272727273,11.575757575757574,7.575757575757576,3.787878787878788,17.303030303030305,35.0,26.0,0.7428571428571429,76.15384615384616,65.44444444444444,63.769230769230774,73.8888888888889,73.4,33.0,25.0,0.7575757575757576,72.96,56.5,55.88,69.625,68.96969696969697,138,0,6,3,3,4.430303030303037,1.8484848484848513,4.602597402597404,-0.5956709956709956,-1.3982683982683959,1.3290043290043307,-0.7653679653679646,1.3376623376623353,2.5974025974025956,-1.1584415584415595,0.16709956709956764,-0.9471861471861471,1.840692640692641,-1.274458874458876
13,1163,2016,26.470588235294123,57.61764705882353,7.029411764705883,19.41176470588235,13.441176470588234,17.088235294117652,9.470588235294116,27.058823529411764,13.852941176470587,11.117647058823529,5.705882352941178,5.029411764705882,18.0,1160,25.15625,59.71875,7.53125,19.34375,17.59375,23.875,13.09375,29.21875,13.46875,13.46875,5.1875,5.03125,18.71875,34.0,24.0,0.7058823529411765,78.45833333333333,61.3,60.875,68.4,73.41176470588233,32.0,21.0,0.65625,81.61904761904762,63.63636363636363,69.66666666666667,72.63636363636364,75.4375,136,0,8,9,-1,-2.0257352941176663,1.314338235294123,-2.101102941176471,-0.5018382352941169,0.06801470588235148,-4.152573529411766,-6.786764705882348,-3.623161764705884,-2.1599264705882355,0.384191176470587,-2.351102941176471,0.5183823529411784,-0.0018382352941177516,-0.71875
14,1166,2003,28.696969696969692,57.45454545454545,7.96969696969697,20.484848484848484,13.87878787878788,20.03030303030303,10.87878787878788,23.181818181818183,16.818181818181817,13.363636363636365,8.393939393939394,4.454545454545454,17.272727272727273,1141,26.62068965517241,52.68965517241379,6.827586206896553,17.931034482758623,19.27586206896552,25.17241379310345,10.586206896551724,23.27586206896552,15.620689655172415,18.241379310344826,7.103448275862068,4.0,20.96551724137931,33.0,29.0,0.8787878787878788,80.6896551724138,68.75,62.89655172413793,74.75,79.24242424242425,29.0,23.0,0.7931034482758621,83.34782608695652,64.0,72.17391304347827,77.33333333333333,79.34482758620689,136,1,11,6,5,-0.10240334378264038,2.0762800417972826,4.764890282131667,1.1421107628004163,2.5538140020898616,-5.397074190177639,-5.142110762800417,0.2925809822361565,-0.09404388714733614,1.197492163009402,-4.8777429467084605,1.2904911180773269,0.45454545454545414,-3.6927899686520362
15,1166,2012,28.03030303030303,55.06060606060606,8.181818181818182,19.272727272727273,15.787878787878787,21.575757575757574,9.515151515151516,26.63636363636364,17.90909090909091,12.272727272727273,4.787878787878788,2.303030303030303,17.060606060606062,1104,23.625,52.3125,4.03125,14.15625,13.65625,19.09375,10.8125,24.375,12.28125,12.9375,7.3125,4.15625,18.40625,33.0,28.0,0.8484848484848485,82.78571428571429,64.6,68.53571428571429,75.2,80.03030303030303,32.0,21.0,0.65625,68.71428571428571,57.72727272727273,54.57142857142857,64.9090909090909,64.9375,137,0,9,8,1,15.092803030303031,4.405303030303031,2.7481060606060623,4.150568181818182,5.116477272727273,2.131628787878787,2.4820075757575744,-1.2973484848484844,2.2613636363636402,5.62784090909091,-0.6647727272727266,-2.524621212121212,-1.8532196969696968,-1.3456439393939377
16,1166,2013,26.676470588235286,52.558823529411775,8.764705882352942,20.823529411764707,13.264705882352944,17.676470588235293,8.411764705882353,26.823529411764714,17.176470588235293,12.264705882352944,5.0,2.588235294117647,16.205882352941178,1153,23.15151515151515,57.54545454545455,6.8181818181818175,21.484848484848484,13.515151515151516,20.818181818181817,14.363636363636365,25.63636363636364,12.212121212121213,12.818181818181818,7.0,6.1818181818181825,17.696969696969695,34.0,27.0,0.7941176470588235,78.18518518518519,64.57142857142857,60.555555555555564,72.85714285714286,75.38235294117645,33.0,22.0,0.6666666666666666,73.63636363636364,52.63636363636363,57.54545454545455,61.18181818181818,66.63636363636364,137,0,10,7,3,8.74598930481281,3.5249554367201377,-4.986631016042772,1.9465240641711246,-0.6613190730837779,-0.2504456327985718,-3.141711229946523,-5.951871657754012,1.1871657754010734,4.964349376114081,-0.5534759358288746,-2.0,-3.5935828877005354,-1.491087344028518
17,1166,2014,27.484848484848484,55.09090909090909,10.363636363636363,24.60606060606061,14.212121212121213,18.90909090909091,8.454545454545455,25.90909090909091,17.727272727272727,9.93939393939394,4.090909090909091,1.393939393939394,17.636363636363637,1124,25.0,55.78787878787879,7.393939393939394,19.24242424242424,16.393939393939394,24.363636363636363,14.181818181818182,24.060606060606066,14.515151515151516,11.787878787878787,5.090909090909091,5.666666666666668,17.545454545454547,33.0,26.0,0.7878787878787878,83.42307692307692,65.14285714285714,65.88461538461539,73.14285714285714,79.54545454545455,33.0,22.0,0.6666666666666666,77.72727272727273,65.9090909090909,64.77272727272727,75.63636363636364,73.78787878787878,139,1,6,3,3,5.757575757575765,2.4848484848484844,-0.6969696969696955,2.9696969696969697,5.36363636363637,-2.1818181818181817,-5.454545454545453,-5.727272727272727,1.8484848484848442,3.212121212121211,-1.8484848484848477,-1.0,-4.272727272727273,0.09090909090908994
18,1173,2015,22.72727272727273,49.09090909090909,6.454545454545454,18.33333333333333,16.303030303030305,23.90909090909091,7.424242424242424,24.12121212121212,13.818181818181818,11.484848484848484,6.96969696969697,2.5454545454545454,15.909090909090908,1129,24.193548387096772,53.354838709677416,8.709677419354838,22.258064516129032,12.774193548387096,17.548387096774196,8.516129032258064,24.032258064516128,11.709677419354836,10.225806451612904,5.96774193548387,2.3225806451612905,17.225806451612904,33.0,25.0,0.7575757575757576,70.12,62.25,57.96,70.125,68.21212121212122,31.0,23.0,0.7419354838709677,74.04347826086956,57.875,59.30434782608695,65.625,69.87096774193549,135,0,11,11,0,-1.6588465298142694,-1.466275659824042,-4.263929618768323,-2.255131964809384,-3.9247311827957034,3.5288367546432085,6.360703812316714,-1.0918866080156402,0.08895405669599299,2.108504398826982,1.2590420332355805,1.0019550342130996,0.22287390029325493,-1.3167155425219956
19,1177,2004,25.63333333333333,54.56666666666667,5.1,14.066666666666665,14.5,20.6,12.066666666666665,23.766666666666666,13.733333333333333,13.433333333333335,5.7,2.3666666666666667,17.4,1163,30.12121212121212,62.63636363636363,6.393939393939394,15.969696969696967,12.454545454545455,20.21212121212121,15.303030303030305,29.484848484848484,18.24242424242424,13.787878787878787,6.151515151515151,8.727272727272727,16.060606060606062,30.0,21.0,0.7,72.57142857142857,66.8888888888889,63.38095238095239,77.66666666666667,70.86666666666666,33.0,27.0,0.8181818181818182,81.92592592592592,66.33333333333333,61.444444444444436,75.16666666666667,79.0909090909091,138,1,2,7,-5,-8.224242424242433,-4.487878787878792,-8.069696969696963,-1.293939393939394,-1.9030303030303024,2.045454545454545,0.3878787878787904,-3.23636363636364,-5.718181818181819,-4.509090909090906,-0.35454545454545183,-0.4515151515151512,-6.3606060606060595,1.3393939393939363
20,1177,2004,25.63333333333333,54.56666666666667,5.1,14.066666666666665,14.5,20.6,12.066666666666665,23.766666666666666,13.733333333333333,13.433333333333335,5.7,2.3666666666666667,17.4,1173,23.53125,52.09375,6.375,19.5,14.53125,21.6875,12.21875,25.78125,14.9375,14.28125,4.53125,2.84375,17.09375,30.0,21.0,0.7,72.57142857142857,66.8888888888889,63.38095238095239,77.66666666666667,70.86666666666666,32.0,24.0,0.75,71.29166666666667,58.0,62.95833333333334,67.5,67.96875,136,0,10,7,3,2.89791666666666,2.1020833333333293,2.47291666666667,-1.2750000000000004,-5.433333333333335,-0.03125,-1.0874999999999986,-0.15208333333333535,-2.0145833333333343,-1.2041666666666675,-0.8479166666666647,1.1687500000000002,-0.4770833333333333,0.3062499999999986
21,1181,2003,27.36666666666667,60.33333333333334,7.333333333333332,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333336,14.033333333333333,8.5,5.133333333333334,21.266666666666666,1141,26.62068965517241,52.68965517241379,6.827586206896553,17.931034482758623,19.27586206896552,25.17241379310345,10.586206896551724,23.27586206896552,15.620689655172415,18.241379310344826,7.103448275862068,4.0,20.96551724137931,30.0,24.0,0.8,84.0,73.83333333333333,67.58333333333333,81.66666666666667,81.96666666666667,29.0,23.0,0.7931034482758621,83.34782608695652,64.0,72.17391304347827,77.33333333333333,79.34482758620689,138,0,11,3,8,2.621839080459779,0.7459770114942614,7.643678160919556,0.5057471264367788,2.6689655172413786,0.624137931034479,2.894252873563218,3.1804597701149433,-0.17586206896551815,-1.7873563218390789,-4.208045977011492,1.3965517241379324,1.1333333333333337,0.3011494252873561
22,1181,2003,27.36666666666667,60.33333333333334,7.333333333333332,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333336,14.033333333333333,8.5,5.133333333333334,21.266666666666666,1161,26.4,52.1,4.2,11.566666666666665,17.0,24.266666666666666,10.8,23.466666666666665,15.5,16.133333333333333,5.333333333333333,4.233333333333333,20.566666666666666,30.0,24.0,0.8,84.0,73.83333333333333,67.58333333333333,81.66666666666667,81.96666666666667,30.0,17.0,0.5666666666666667,79.3529411764706,67.0,67.94117647058823,78.84615384615384,74.0,136,0,14,3,11,7.966666666666669,0.9666666666666721,8.233333333333341,3.133333333333332,9.033333333333337,2.8999999999999986,3.8000000000000007,2.966666666666667,-0.3666666666666636,-1.6666666666666643,-2.0999999999999996,3.166666666666667,0.9000000000000004,0.6999999999999993
23,1181,2004,27.5625,58.46875,7.1875,19.53125,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,1106,20.566666666666666,48.73333333333333,5.533333333333332,16.566666666666666,14.766666666666667,22.466666666666665,11.7,22.766666666666666,10.266666666666667,17.2,7.066666666666666,3.1333333333333333,18.7,32.0,27.0,0.84375,80.4074074074074,76.2,61.555555555555564,83.4,79.75,30.0,16.0,0.5333333333333333,67.9375,54.0,55.5625,66.35714285714286,61.43333333333333,136,0,16,1,15,18.31666666666667,6.995833333333334,9.735416666666673,1.6541666666666677,2.9645833333333336,2.6708333333333325,1.377083333333335,1.7062500000000007,0.07708333333333428,3.9833333333333325,-3.0124999999999993,2.2770833333333336,3.6791666666666667,0.01875000000000071
24,1181,2004,27.5625,58.46875,7.1875,19.53125,17.4375,23.84375,13.40625,22.84375,14.25,14.1875,9.34375,6.8125,18.71875,1163,30.12121212121212,62.63636363636363,6.393939393939394,15.969696969696967,12.454545454545455,20.21212121212121,15.303030303030305,29.484848484848484,18.24242424242424,13.787878787878787,6.151515151515151,8.727272727272727,16.060606060606062,32.0,27.0,0.84375,80.4074074074074,76.2,61.555555555555564,83.4,79.75,33.0,27.0,0.8181818181818182,81.92592592592592,66.33333333333333,61.444444444444436,75.16666666666667,79.0909090909091,152,1,2,1,1,0.6590909090909065,-2.558712121212121,-4.167613636363633,0.7935606060606064,3.561553030303033,4.982954545454545,3.631628787878789,-1.8967803030303045,-6.641098484848484,-3.9924242424242387,0.3996212121212128,3.1922348484848486,-1.9147727272727266,2.6581439393939377
25,1181,2005,26.53333333333333,59.16666666666666,8.966666666666667,23.3,17.733333333333334,24.9,13.5,24.93333333333333,13.2,13.6,8.766666666666667,6.866666666666666,18.433333333333334,1175,20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,30.0,25.0,0.8333333333333334,80.32,77.0,62.64,81.6,79.76666666666667,32.0,19.0,0.59375,66.36842105263158,56.615384615384606,56.57894736842106,69.53846153846153,62.40625,137,0,16,1,15,17.360416666666666,6.283333333333331,11.260416666666657,2.466666666666667,4.331250000000001,2.3270833333333343,4.212499999999999,3.34375,7.55833333333333,2.5437499999999993,-0.46250000000000036,0.6104166666666675,4.022916666666666,2.3395833333333336
26,1181,2008,28.75,61.78125,9.28125,24.15625,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4.0,19.15625,1125,27.1875,60.875,10.46875,28.84375,14.46875,20.71875,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,32.0,27.0,0.84375,85.85185185185185,74.8,67.29629629629629,80.2,84.125,32.0,24.0,0.75,82.25,70.5,71.54166666666667,82.5,79.3125,136,0,15,2,13,4.8125,1.5625,0.90625,-1.1875,-4.6875,2.875,4.25,0.15625,0.28125,-2.0625,-1.3125,0.25,2.15625,0.59375
27,1181,2009,26.588235294117645,59.29411764705882,7.235294117647059,20.735294117647054,17.61764705882353,24.35294117647059,13.323529411764708,23.294117647058826,13.382352941176471,12.323529411764708,8.5,4.088235294117647,18.029411764705888,1127,24.03333333333333,55.16666666666666,6.033333333333332,18.233333333333334,15.8,23.03333333333333,11.2,23.43333333333333,12.0,13.266666666666667,7.066666666666666,4.166666666666667,20.2,34.0,28.0,0.8235294117647058,79.75,70.0,62.35714285714285,80.83333333333333,78.02941176470588,30.0,22.0,0.7333333333333333,71.4090909090909,65.75,63.40909090909091,76.625,69.9,136,0,15,2,13,8.129411764705878,2.5549019607843135,4.127450980392162,1.2019607843137265,2.50196078431372,1.8176470588235283,1.319607843137259,2.123529411764709,-0.13921568627450398,1.382352941176471,-0.9431372549019592,1.4333333333333336,-0.07843137254902022,-2.1705882352941117
28,1181,2010,26.5,60.20588235294117,7.558823529411764,19.764705882352946,17.411764705882348,22.823529411764714,14.617647058823529,24.44117647058824,13.941176470588234,11.117647058823529,6.941176470588236,4.205882352941177,18.529411764705888,1115,21.59375,52.53125,4.09375,13.46875,17.125,25.8125,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,34.0,29.0,0.8529411764705882,79.0344827586207,71.8,58.55172413793103,80.0,77.97058823529412,32.0,17.0,0.53125,66.29411764705883,62.26666666666666,56.29411764705882,74.2,64.40625,137,0,16,1,15,13.564338235294116,4.90625,7.674632352941167,3.4650735294117636,6.295955882352946,0.2867647058823479,-2.9889705882352864,2.023897058823529,-1.183823529411761,1.4099264705882337,-5.819852941176471,0.09742647058823639,0.7683823529411766,-4.251838235294112
29,1181,2010,26.5,60.20588235294117,7.558823529411764,19.764705882352946,17.411764705882348,22.823529411764714,14.617647058823529,24.44117647058824,13.941176470588234,11.117647058823529,6.941176470588236,4.205882352941177,18.529411764705888,1124,27.161290322580644,56.161290322580655,7.03225806451613,18.225806451612907,15.35483870967742,20.93548387096774,12.193548387096774,26.451612903225808,13.64516129032258,14.0,6.387096774193548,6.935483870967742,18.06451612903226,34.0,29.0,0.8529411764705882,79.0344827586207,71.8,58.55172413793103,80.0,77.97058823529412,31.0,24.0,0.7741935483870968,77.54166666666667,73.85714285714286,62.79166666666666,79.42857142857143,76.70967741935483,146,0,3,1,2,1.2609108159392832,-0.6612903225806441,4.044592030360512,0.5265654648956337,1.538899430740038,2.056925996204928,1.8880455407969734,2.424098671726755,-2.0104364326375688,0.29601518026565365,-2.882352941176471,0.5540796963946883,-2.7296015180265654,0.4648956356736278
30,1181,2010,26.5,60.20588235294117,7.558823529411764,19.764705882352946,17.411764705882348,22.823529411764714,14.617647058823529,24.44117647058824,13.941176470588234,11.117647058823529,6.941176470588236,4.205882352941177,18.529411764705888,1139,22.71875,50.1875,6.75,19.75,17.90625,23.9375,9.25,23.59375,12.8125,12.40625,6.84375,2.46875,18.5,34.0,29.0,0.8529411764705882,79.0344827586207,71.8,58.55172413793103,80.0,77.97058823529412,32.0,28.0,0.875,70.67857142857143,66.0,58.214285714285715,72.75,70.09375,154,0,5,1,4,7.876838235294116,3.78125,10.018382352941167,0.8088235294117636,0.014705882352945565,-0.4944852941176521,-1.1139705882352864,5.367647058823529,0.8474264705882391,1.1286764705882337,-1.288602941176471,0.09742647058823639,1.7371323529411766,0.029411764705887578
31,1181,2010,26.5,60.20588235294117,7.558823529411764,19.764705882352946,17.411764705882348,22.823529411764714,14.617647058823529,24.44117647058824,13.941176470588234,11.117647058823529,6.941176470588236,4.205882352941177,18.529411764705888,1143,27.90909090909091,58.45454545454545,6.575757575757576,17.636363636363637,15.575757575757574,20.575757575757574,11.484848484848484,24.272727272727273,14.454545454545455,12.0,5.666666666666668,2.484848484848485,17.0,34.0,29.0,0.8529411764705882,79.0344827586207,71.8,58.55172413793103,80.0,77.97058823529412,33.0,23.0,0.696969696969697,81.08695652173913,70.8,63.26086956521739,80.2,77.96969696969697,139,0,8,1,7,0.0008912655971471395,-1.40909090909091,1.7513368983957136,0.9830659536541875,2.128342245989309,1.8360071301247736,2.2477718360071393,3.1327985739750446,0.16844919786096568,-0.5133689839572213,-0.882352941176471,1.2745098039215685,1.7210338680926918,1.5294117647058876
