,level_0,level_1,score,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf
29,1103,2013,69.93333333333334,25.29,59.239999999999995,6.77,21.806666666666665,12.583333333333332,20.009999999999998,14.16,23.276666666666664,13.67,13.65,6.953333333333333,5.676666666666666,19.076666666666668
30,1103,2014,66.44642857142857,23.125,54.601190476190474,6.910714285714286,20.50595238095238,13.285714285714285,21.523809523809526,12.488095238095237,21.988095238095237,10.672619047619047,13.380952380952381,6.404761904761905,3.988095238095238,17.94642857142857
31,1103,2015,66.82857142857142,23.09285714285714,56.78214285714286,9.360714285714286,26.864285714285714,11.282142857142857,17.057142857142857,12.189285714285713,23.510714285714286,12.232142857142858,12.24642857142857,6.246428571428572,4.3464285714285715,19.057142857142857
32,1103,2016,73.5,25.6625,59.8375,11.35,30.052500000000002,10.825,16.115000000000002,9.9875,26.2075,13.6175,11.6025,4.88,3.6025,18.665
33,1103,2017,73.4225,25.67,57.432500000000005,9.465,27.795,12.6175,18.845,10.3475,24.295,14.0425,11.9725,5.535,2.995,18.325
34,1104,2003,67.80748663101605,23.548128342245988,56.85828877005348,6.165775401069519,19.593582887700535,14.545454545454547,20.49197860962567,13.582887700534759,23.25133689839572,11.59090909090909,13.3475935828877,6.435828877005347,3.679144385026738,18.462566844919785
35,1104,2004,71.34313725490196,24.691176470588236,54.97549019607843,7.178921568627452,18.786764705882355,14.781862745098039,21.098039215686278,11.240196078431373,23.63235294117647,11.747549019607844,13.419117647058822,6.321078431372548,3.1617647058823533,18.53921568627451
36,1104,2005,71.05900621118012,24.195652173913043,52.33540372670808,6.866459627329193,18.822981366459626,15.801242236024844,21.13664596273292,9.25776397515528,24.86335403726708,12.400621118012422,12.186335403726709,4.633540372670808,4.03416149068323,15.472049689440993
37,1104,2006,68.99019607843137,24.245098039215687,54.15686274509804,5.563725490196078,16.41421568627451,14.936274509803923,21.264705882352942,12.477941176470587,24.17892156862745,11.968137254901961,13.612745098039216,6.220588235294118,4.943627450980392,14.08578431372549
38,1104,2007,72.30909090909091,25.80681818181818,57.57272727272728,6.309090909090909,17.497727272727275,14.386363636363637,20.293181818181818,13.5,24.579545454545453,12.629545454545454,14.01590909090909,5.593181818181819,5.077272727272727,14.429545454545455
39,1104,2008,75.0827205882353,27.729779411764707,60.904411764705884,7.001838235294118,19.419117647058826,12.621323529411764,20.347426470588236,13.555147058823529,24.52389705882353,15.555147058823529,13.005514705882353,7.454044117647059,4.4724264705882355,16.78125
40,1104,2009,72.60714285714286,25.901785714285715,59.52232142857143,4.803571428571429,14.678571428571429,16.0,22.74107142857143,14.03125,25.598214285714285,11.084821428571429,14.78125,6.973214285714286,4.651785714285714,17.455357142857142
41,1104,2010,68.21960784313725,24.633333333333333,56.062745098039215,5.464705882352941,15.647058823529413,13.488235294117647,19.080392156862743,12.019607843137255,22.992156862745098,13.276470588235295,12.807843137254903,7.754901960784313,3.9078431372549023,18.323529411764707
42,1104,2011,65.17965367965368,24.385281385281385,55.365800865800864,3.8333333333333335,13.30952380952381,12.575757575757576,17.136363636363637,12.40909090909091,23.354978354978357,12.071428571428571,14.424242424242424,8.822510822510822,4.841991341991342,19.045454545454547
43,1104,2012,63.22077922077922,23.281385281385283,52.1948051948052,3.980519480519481,14.357142857142858,12.677489177489178,17.967532467532468,10.575757575757576,23.939393939393938,12.214285714285715,12.887445887445887,6.913419913419913,3.9242424242424243,18.634199134199136
44,1104,2013,62.29166666666667,22.266666666666666,52.33333333333333,5.466666666666667,16.325,12.291666666666668,17.441666666666666,10.45,21.775,10.225,12.591666666666667,7.825,4.208333333333333,18.033333333333335
45,1104,2014,67.97587719298245,23.19298245614035,51.71929824561404,5.989035087719298,17.37938596491228,15.600877192982455,22.93859649122807,9.905701754385966,22.903508771929822,11.138157894736842,11.883771929824562,7.050438596491228,4.291666666666666,18.64035087719298
46,1104,2015,66.52521008403362,22.01050420168067,50.304621848739494,6.63655462184874,20.46638655462185,15.867647058823529,22.03361344537815,9.508403361344538,22.911764705882355,10.27310924369748,12.126050420168067,6.201680672268907,3.552521008403361,19.497899159663866
47,1104,2016,66.23412698412699,22.32936507936508,52.801587301587304,7.7896825396825395,22.88888888888889,13.785714285714285,21.607142857142858,9.734126984126984,24.642857142857142,10.325396825396826,13.277777777777779,5.5,5.281746031746032,19.436507936507937
48,1104,2017,67.90225563909775,23.610902255639097,56.05263157894737,6.451127819548873,20.721804511278194,14.229323308270676,22.013157894736842,12.319548872180452,26.481203007518797,11.18984962406015,13.969924812030076,5.887218045112782,4.137218045112782,19.98872180451128
49,1105,2003,74.18796992481202,24.7593984962406,61.691729323308266,8.071428571428571,21.293233082706767,16.597744360902254,23.067669172932334,13.838345864661655,23.981203007518797,14.954887218045112,18.44736842105263,9.93233082706767,2.052631578947368,19.977443609022558
50,1105,2004,70.34615384615384,23.685096153846153,57.55288461538461,6.324519230769231,19.44951923076923,16.651442307692307,24.11778846153846,12.396634615384615,24.25721153846154,12.528846153846153,16.24278846153846,7.165865384615385,2.6514423076923075,21.41826923076923
51,1105,2005,68.6875,23.564903846153847,59.03605769230769,6.072115384615385,20.16826923076923,15.485576923076923,25.1875,12.944711538461538,24.115384615384613,12.908653846153847,15.370192307692308,10.569711538461538,3.737980769230769,19.334134615384613
52,1105,2006,74.32575757575756,25.59469696969697,61.09090909090909,6.299242424242424,19.44318181818182,16.83712121212121,25.761363636363637,12.924242424242424,25.5,12.181818181818182,15.636363636363637,8.265151515151516,5.742424242424242,19.696969696969695
53,1105,2007,64.86666666666666,21.78333333333333,54.725,4.591666666666667,17.383333333333333,16.708333333333336,24.891666666666666,11.608333333333334,25.05,10.891666666666666,18.541666666666664,6.65,8.883333333333333,20.84166666666667
54,1105,2008,65.16060606060606,21.590909090909093,56.43333333333334,6.048484848484849,18.187878787878788,15.93030303030303,22.996969696969696,12.651515151515152,23.045454545454547,9.703030303030303,15.94848484848485,7.384848484848485,5.833333333333334,18.784848484848485
55,1105,2009,66.35294117647058,23.46638655462185,57.58403361344538,4.689075630252101,17.1890756302521,14.73109243697479,22.680672268907564,12.163865546218489,23.592436974789916,12.067226890756302,16.273109243697476,8.57563025210084,3.7857142857142856,19.941176470588236
56,1105,2010,65.85,22.066666666666666,57.6,3.9541666666666666,13.258333333333333,17.7625,27.691666666666666,14.4625,22.6625,10.7,15.9625,9.416666666666668,5.575,20.791666666666664
57,1105,2011,63.7,22.4,55.8,4.316666666666666,15.15,14.583333333333332,23.21666666666667,11.883333333333333,25.483333333333334,11.883333333333333,15.966666666666665,8.5,5.5,19.71666666666667
58,1105,2012,64.34761904761905,22.34285714285714,52.63333333333333,5.395238095238096,15.414285714285715,14.266666666666666,20.9,11.409523809523808,23.4,11.142857142857142,16.014285714285712,6.780952380952381,4.380952380952381,21.066666666666666
59,1105,2013,63.53333333333333,22.71388888888889,56.275,4.997222222222222,16.62222222222222,13.108333333333334,20.919444444444444,12.358333333333334,24.302777777777777,12.069444444444445,13.636111111111111,5.533333333333333,3.4944444444444445,16.958333333333332
60,1105,2014,64.73958333333334,21.822916666666664,52.97916666666667,6.166666666666666,18.708333333333336,14.927083333333334,22.541666666666664,10.010416666666668,24.197916666666664,12.75,13.239583333333332,6.09375,4.15625,21.822916666666664
61,1105,2015,64.6125,21.675,53.2375,6.125,19.4375,15.1375,23.125,12.45,22.25,12.625,13.275,5.6,2.1375,18.7
62,1105,2016,68.35,23.416666666666664,56.272222222222226,6.027777777777778,21.12777777777778,15.488888888888889,22.22222222222222,11.505555555555556,23.738888888888887,12.78888888888889,11.761111111111111,5.605555555555555,2.155555555555556,19.233333333333334
63,1105,2017,71.64814814814815,24.39814814814815,53.51851851851852,7.175925925925926,17.49074074074074,15.675925925925926,22.01851851851852,10.86111111111111,25.62962962962963,12.824074074074074,16.37037037037037,2.601851851851852,2.1203703703703702,19.925925925925924
64,1106,2003,63.92051282051282,23.51794871794872,55.189743589743586,6.089743589743589,17.52820512820513,10.794871794871796,16.75128205128205,12.317948717948719,24.133333333333333,11.766666666666666,17.07948717948718,8.425641025641026,3.184615384615385,18.192307692307693
65,1106,2004,60.96875,20.410714285714285,48.75,5.513392857142858,16.66517857142857,14.633928571428571,22.316964285714285,11.732142857142858,22.638392857142858,10.125,17.236607142857142,7.026785714285714,3.102678571428571,18.754464285714285
66,1106,2005,57.96666666666667,19.433333333333334,51.0,4.533333333333333,15.100000000000001,14.566666666666666,22.43333333333333,11.266666666666666,22.4,10.366666666666667,15.766666666666666,6.7,2.0,17.46666666666667
67,1106,2006,67.31944444444444,23.38888888888889,56.763888888888886,5.902777777777779,18.59722222222222,14.63888888888889,23.27777777777778,13.402777777777779,23.041666666666668,10.597222222222221,15.805555555555555,5.986111111111111,2.75,21.09722222222222
68,1106,2007,61.647222222222226,19.852777777777778,53.55555555555556,6.15,19.469444444444445,15.791666666666666,24.26388888888889,12.608333333333334,22.54722222222222,9.616666666666667,14.166666666666668,6.277777777777778,2.8916666666666666,19.97222222222222
69,1106,2008,69.76470588235294,25.95,57.95294117647059,6.314705882352941,18.708823529411767,11.55,18.161764705882355,12.023529411764706,24.99411764705882,14.094117647058823,13.505882352941176,5.997058823529412,3.7411764705882353,19.33529411764706
70,1106,2009,68.46388888888889,25.24722222222222,55.65277777777778,5.897222222222222,18.26388888888889,12.072222222222223,19.04722222222222,11.544444444444444,23.822222222222223,13.816666666666666,14.069444444444445,5.825,4.458333333333333,18.030555555555555
71,1106,2010,64.57692307692308,21.405128205128207,53.54358974358974,5.953846153846154,19.005128205128205,15.812820512820513,24.433333333333334,13.42051282051282,22.53589743589744,12.805128205128206,16.22051282051282,7.515384615384615,4.207692307692307,20.633333333333333
72,1106,2011,62.01960784313725,21.01372549019608,52.509803921568626,4.803921568627452,16.288235294117648,15.188235294117646,24.805882352941175,13.341176470588236,22.46078431372549,11.737254901960785,15.696078431372548,7.345098039215686,4.6156862745098035,22.36862745098039
73,1106,2012,59.257894736842104,21.078947368421055,54.85263157894737,6.0473684210526315,19.497368421052634,11.052631578947368,19.121052631578948,12.813157894736843,22.555263157894736,11.484210526315788,14.878947368421052,7.652631578947368,3.192105263157895,19.444736842105264
74,1106,2013,63.4419191919192,23.179292929292927,55.16414141414141,5.313131313131313,16.325757575757574,11.77020202020202,19.84090909090909,12.436868686868687,23.803030303030305,11.767676767676768,14.570707070707071,6.409090909090909,3.191919191919192,18.752525252525253
75,1106,2014,69.08333333333333,23.895833333333336,58.17708333333333,5.229166666666666,18.75,16.0625,23.677083333333336,12.90625,21.833333333333336,11.854166666666668,12.03125,6.65625,3.520833333333333,18.479166666666664
76,1106,2015,69.65294117647059,25.370588235294118,59.62352941176471,5.620588235294118,16.088235294117645,13.291176470588235,20.338235294117645,13.367647058823529,25.570588235294117,13.138235294117646,13.764705882352942,5.852941176470589,4.25,18.43235294117647
77,1106,2016,70.45098039215686,24.909313725490193,61.94117647058823,7.03921568627451,21.07107843137255,13.593137254901961,19.654411764705884,12.772058823529413,24.818627450980394,11.950980392156861,12.095588235294118,5.740196078431373,3.7622549019607847,21.294117647058826
78,1106,2017,69.09627329192546,23.81055900621118,58.77018633540373,6.586956521739131,21.661490683229815,14.888198757763973,23.20807453416149,13.736024844720497,25.816770186335404,10.149068322981368,15.170807453416149,4.863354037267081,3.1987577639751557,20.08385093167702
79,1107,2003,67.38095238095238,24.357142857142858,56.88095238095238,7.9523809523809526,21.785714285714285,10.714285714285715,14.30952380952381,8.404761904761905,21.833333333333336,11.714285714285715,12.714285714285715,6.571428571428571,2.3095238095238093,16.07142857142857
80,1107,2004,60.98695652173913,21.530434782608694,52.1,4.969565217391304,15.291304347826088,12.956521739130434,16.995652173913044,9.97391304347826,23.63478260869565,11.6,15.221739130434784,6.826086956521739,2.465217391304348,17.426086956521736
81,1107,2005,67.74871794871794,23.123076923076923,52.58461538461538,6.235897435897436,16.32051282051282,15.266666666666666,21.07948717948718,11.133333333333333,22.694871794871794,13.164102564102564,14.717948717948719,8.084615384615386,2.430769230769231,17.153846153846153
82,1107,2006,67.28095238095239,22.854761904761904,52.63809523809523,6.811904761904762,18.852380952380955,14.75952380952381,20.57857142857143,11.497619047619047,21.85,12.085714285714285,14.773809523809524,6.311904761904762,2.533333333333333,19.385714285714286
83,1107,2007,68.00483091787439,24.51207729468599,54.79710144927536,6.756038647342995,18.413043478260867,12.22463768115942,16.89855072463768,11.10144927536232,22.166666666666664,12.917874396135266,13.463768115942027,5.934782608695652,2.1690821256038646,20.09903381642512
84,1107,2008,68.26666666666667,24.066666666666666,55.0,5.733333333333333,16.6,14.4,19.833333333333336,12.433333333333334,25.03333333333333,12.333333333333332,14.266666666666666,5.333333333333334,2.4333333333333336,20.46666666666667
85,1107,2009,64.15208333333334,23.0875,55.23958333333333,4.2,14.235416666666666,13.777083333333334,19.12708333333333,13.695833333333333,25.245833333333334,11.845833333333333,15.279166666666667,5.189583333333333,2.05,20.166666666666664
86,1107,2010,66.42,23.92,54.77714285714286,6.297142857142857,17.82,12.282857142857143,17.02,12.3,25.11714285714286,13.051428571428572,15.997142857142858,6.054285714285714,3.1742857142857144,17.954285714285714
87,1107,2011,62.90625,22.625,53.34375,7.4375,19.71875,10.21875,15.84375,11.75,24.34375,11.59375,12.84375,4.6875,2.8125,15.78125
88,1107,2012,70.90413533834587,24.481203007518797,55.73872180451128,7.015037593984962,19.860902255639097,14.926691729323307,19.934210526315788,11.913533834586467,22.48872180451128,12.056390977443609,12.49436090225564,5.428571428571429,2.7293233082706765,16.907894736842103
89,1107,2013,62.80416666666666,21.320833333333333,49.68333333333334,5.679166666666667,16.216666666666665,14.483333333333334,19.820833333333333,9.866666666666667,23.2875,10.716666666666667,13.620833333333334,4.904166666666667,1.9916666666666667,16.4
90,1107,2014,65.15476190476191,22.317460317460316,51.242063492063494,4.718253968253968,13.345238095238095,15.8015873015873,21.21825396825397,10.313492063492063,24.067460317460316,10.952380952380953,12.571428571428571,5.353174603174603,3.015873015873016,17.26984126984127
91,1107,2015,63.208333333333336,21.75,51.52083333333333,6.104166666666666,17.645833333333336,13.604166666666666,18.5,10.458333333333332,23.0,9.916666666666668,12.166666666666668,5.520833333333334,1.5416666666666665,17.125
92,1107,2016,71.84510869565217,24.355978260869563,55.86684782608695,5.1521739130434785,17.883152173913043,17.980978260869563,24.315217391304348,12.497282608695652,24.880434782608695,11.407608695652174,12.4375,6.163043478260869,1.3097826086956523,18.08423913043478
93,1107,2017,69.12692307692308,25.265384615384615,54.598076923076924,5.176923076923077,14.551923076923076,13.419230769230769,17.634615384615387,10.430769230769231,24.2,12.259615384615385,12.142307692307693,5.00576923076923,1.7096153846153845,17.96923076923077
94,1108,2003,69.86842105263159,25.088345864661655,58.41541353383458,5.296992481203008,16.17669172932331,14.394736842105264,21.360902255639097,12.936090225563909,23.419172932330827,14.150375939849624,18.19736842105263,8.261278195488721,3.6917293233082704,19.569548872180448
95,1108,2004,65.52777777777777,22.717171717171716,52.08585858585859,5.9141414141414135,15.969696969696969,14.179292929292929,20.792929292929294,11.136363636363637,22.161616161616163,11.967171717171716,18.613636363636363,6.138888888888889,2.1994949494949494,19.166666666666664
96,1108,2005,58.99242424242424,20.825757575757574,52.43181818181819,4.696969696969697,15.681818181818182,12.643939393939394,20.984848484848484,9.772727272727273,23.454545454545453,11.871212121212121,19.666666666666664,7.598484848484848,3.4772727272727275,22.87121212121212
97,1108,2006,69.3375,24.7,56.1875,6.1625,18.4375,13.775,21.1875,12.05,25.3875,13.3375,17.675,6.5625,3.3625,21.8875
98,1108,2007,67.58684210526316,23.45263157894737,55.60526315789474,4.689473684210526,16.468421052631577,15.992105263157896,23.181578947368422,12.318421052631578,23.69736842105263,9.289473684210527,18.626315789473686,6.726315789473684,2.734210526315789,23.792105263157893
99,1108,2008,68.6231884057971,24.003623188405797,56.80434782608695,5.753623188405797,16.315217391304348,14.86231884057971,20.768115942028984,11.184782608695652,21.655797101449274,9.38768115942029,16.369565217391305,6.55072463768116,1.2246376811594202,21.380434782608695
100,1108,2009,75.625,25.583333333333336,59.54166666666667,6.75,18.875,17.708333333333332,24.6875,9.708333333333332,21.895833333333336,11.916666666666668,13.6875,8.645833333333332,1.1041666666666665,19.583333333333336
101,1108,2010,61.275862068965516,22.163793103448278,54.04310344827586,4.422413793103448,14.517241379310345,12.525862068965516,20.879310344827587,10.327586206896552,23.39655172413793,8.827586206896552,19.913793103448278,7.879310344827586,2.155172413793103,21.094827586206897
102,1108,2011,70.47916666666667,23.833333333333336,59.97916666666667,4.708333333333333,12.791666666666668,18.104166666666664,28.875,10.416666666666668,25.666666666666664,9.895833333333332,15.375,7.25,3.1875,21.145833333333336
103,1108,2012,62.238095238095234,21.595238095238095,51.26190476190476,3.9523809523809526,12.595238095238095,15.095238095238095,21.38095238095238,8.238095238095237,21.38095238095238,10.0,15.261904761904763,7.166666666666667,3.0238095238095237,18.761904761904763
104,1108,2013,62.40096618357488,21.572463768115945,54.07729468599034,5.309178743961352,16.33816425120773,13.946859903381643,21.9975845410628,9.628019323671499,23.21256038647343,9.193236714975846,14.463768115942027,6.676328502415458,3.7681159420289854,19.92270531400966
105,1108,2014,62.76608187134503,21.771929824561404,50.8391812865497,4.461988304093567,14.0,14.760233918128655,22.163742690058477,8.804093567251462,21.52046783625731,9.32748538011696,11.476608187134502,5.169590643274853,3.5555555555555554,18.10233918128655
106,1108,2015,68.74,24.04,56.02,5.0,16.92,15.66,23.439999999999998,10.54,21.880000000000003,9.219999999999999,11.48,6.48,2.9000000000000004,16.86
107,1108,2016,67.0051282051282,22.933333333333334,56.358974358974365,6.051282051282051,19.356410256410257,15.087179487179487,21.98205128205128,12.802564102564101,23.310256410256407,9.123076923076923,14.379487179487178,4.515384615384615,3.935897435897436,18.379487179487178
108,1108,2017,67.43571428571428,24.288095238095238,57.69285714285714,6.519047619047619,20.48095238095238,12.34047619047619,18.807142857142857,11.797619047619047,25.895238095238096,12.357142857142858,14.092857142857143,6.288095238095238,3.288095238095238,19.3
109,1110,2003,65.98660714285714,23.05357142857143,53.60714285714286,8.696428571428571,23.19642857142857,11.183035714285715,16.379464285714285,10.017857142857142,23.07142857142857,14.089285714285715,13.1875,6.339285714285714,1.7366071428571428,18.21875
110,1110,2004,67.1923076923077,23.38247863247863,53.47008547008547,6.619658119658119,18.386752136752136,13.807692307692307,20.344017094017094,11.053418803418804,23.061965811965813,13.147435897435898,14.183760683760685,7.6923076923076925,2.3205128205128203,18.305555555555557
111,1110,2005,66.29166666666667,24.072916666666664,53.88541666666667,6.1875,17.291666666666664,11.958333333333332,16.854166666666668,9.947916666666668,24.854166666666664,12.541666666666668,15.0,6.46875,2.6666666666666665,18.135416666666664
112,1110,2006,64.92647058823529,22.879901960784313,54.120098039215684,5.784313725490196,16.720588235294116,13.382352941176471,19.267156862745097,12.651960784313726,22.615196078431374,13.242647058823529,15.524509803921568,6.642156862745098,3.0465686274509802,18.605392156862745
113,1110,2007,64.45089285714286,22.504464285714285,52.82589285714286,5.727678571428571,16.767857142857142,13.714285714285715,18.79017857142857,10.459821428571429,23.91517857142857,13.388392857142858,13.839285714285715,5.772321428571429,2.330357142857143,18.80357142857143
114,1110,2008,63.94588744588745,21.0974025974026,48.48268398268398,7.902597402597403,19.616883116883116,13.848484848484848,18.85930735930736,9.79004329004329,22.255411255411254,11.755411255411255,13.952380952380953,4.300865800865801,2.6277056277056277,18.0974025974026
115,1110,2009,61.40773809523809,22.62202380952381,51.30654761904762,6.303571428571429,18.99702380952381,9.860119047619047,15.360119047619047,10.547619047619047,22.279761904761905,12.586309523809524,14.30952380952381,5.169642857142858,2.0297619047619047,18.464285714285715
116,1110,2010,64.13181818181818,22.302272727272726,51.20227272727273,5.970454545454546,16.868181818181817,13.556818181818182,19.429545454545455,9.584090909090909,26.063636363636363,14.979545454545455,14.702272727272728,3.6454545454545455,2.536363636363636,19.06590909090909
117,1110,2011,63.42171717171717,22.51010101010101,51.67424242424242,5.717171717171718,17.68181818181818,12.684343434343436,17.477272727272727,9.13888888888889,23.419191919191917,13.383838383838384,11.704545454545453,4.002525252525253,2.643939393939394,18.131313131313128
118,1110,2012,62.570454545454545,21.745454545454542,52.64090909090909,7.156818181818181,18.59318181818182,11.922727272727272,16.75227272727273,8.656818181818181,23.475,12.475,11.054545454545455,4.247727272727273,2.718181818181818,17.395454545454545
119,1110,2013,60.025,21.0,49.2,6.15,16.4,11.875,16.4,8.725000000000001,24.275,12.1,12.274999999999999,3.3499999999999996,2.625,14.075
120,1110,2014,62.75,22.758333333333333,46.68333333333334,6.408333333333333,16.975,10.825,15.366666666666667,7.083333333333334,22.166666666666664,14.683333333333334,13.975,5.908333333333333,3.4,17.558333333333334
121,1110,2015,58.560661764705884,20.64889705882353,44.83455882352941,6.430147058823529,17.310661764705884,10.832720588235293,15.351102941176471,5.7077205882352935,19.363970588235293,12.338235294117647,11.220588235294118,5.911764705882353,2.5569852941176467,14.715073529411764
