,level_0,level_1,score,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf
23,1103,2009,67.26190476190476,22.92857142857143,57.07142857142857,6.9523809523809526,22.57142857142857,14.452380952380953,20.523809523809526,14.452380952380953,20.69047619047619,11.547619047619047,16.666666666666664,8.023809523809524,1.6904761904761905,22.88095238095238
24,1103,2010,67.35416666666666,23.333333333333336,57.8125,6.083333333333334,19.395833333333336,14.604166666666668,21.729166666666664,15.541666666666666,22.166666666666664,11.958333333333332,13.145833333333332,5.416666666666666,2.3125,19.9375
25,1103,2011,64.7,23.3,57.65,7.0,20.05,11.1,17.05,10.85,23.45,12.3,13.8,7.35,3.55,17.6
26,1103,2012,67.68333333333334,23.1,51.733333333333334,5.933333333333334,14.5,15.55,23.65,9.933333333333334,22.566666666666666,12.75,14.033333333333335,7.016666666666667,3.8333333333333335,19.116666666666667
27,1103,2013,66.41666666666666,23.333333333333332,60.0,6.916666666666667,23.083333333333336,12.833333333333334,21.833333333333336,15.75,21.333333333333332,11.833333333333332,13.75,7.666666666666667,6.166666666666666,19.916666666666664
28,1103,2014,61.416666666666664,21.75,55.08333333333333,5.666666666666666,19.0,12.25,19.583333333333336,12.916666666666668,23.5,10.25,13.541666666666668,5.875,3.791666666666667,18.25
29,1103,2015,67.1,22.9625,57.025,8.7625,26.325,12.4125,18.5125,12.0375,23.325,11.6375,11.8625,5.675,3.7125,19.5875
30,1103,2016,74.33333333333334,24.541666666666664,59.08333333333333,12.083333333333332,31.166666666666664,13.166666666666668,18.833333333333332,9.416666666666666,27.291666666666664,14.916666666666668,10.875,3.9583333333333335,3.458333333333333,19.083333333333336
31,1103,2017,72.9375,25.5,56.0,8.75,25.875,13.1875,19.125,9.4375,23.125,13.8125,11.4375,6.0625,2.6875,17.0625
32,1104,2003,68.4,25.1,54.7,7.2,16.8,11.0,16.0,11.3,22.8,11.8,14.2,7.1,2.7,19.1
33,1104,2004,71.55,25.28333333333333,56.516666666666666,7.15,19.616666666666667,13.833333333333332,19.366666666666667,11.133333333333333,22.616666666666667,12.0,13.933333333333334,6.283333333333333,2.8666666666666667,19.516666666666666
34,1104,2005,70.65,24.1,51.55,6.6,17.2,15.85,21.25,7.3,26.05,11.5,13.45,2.55,3.4,16.3
35,1104,2006,66.0625,23.25,51.9375,5.9375,15.4375,13.625,18.5,12.75,22.25,8.0625,12.5625,6.25,3.875,13.25
36,1104,2007,69.875,24.75,55.125,6.625,18.75,13.75,19.625,14.875,27.75,12.0,18.75,4.375,5.375,14.375
37,1104,2008,71.875,25.4,60.425,7.025,19.325,14.05,21.425,12.075,27.15,13.25,12.9,8.675,5.0,18.275
38,1104,2009,73.525,25.55,59.125,5.65,15.525,16.775,23.375,13.4,26.375,11.975,15.125,8.325,5.625,17.8
39,1104,2010,67.6,23.9,54.599999999999994,5.4,14.8,14.4,20.4,11.5,25.2,13.600000000000001,13.0,6.0,4.1,17.9
40,1104,2011,63.866666666666674,22.2,51.86666666666667,4.1,12.766666666666666,15.366666666666667,21.766666666666666,13.533333333333333,21.233333333333334,10.5,16.733333333333334,8.6,5.3,19.96666666666667
41,1104,2012,62.5,24.375,57.5,2.875,14.875,10.875,15.5,11.125,26.0,11.125,11.625,6.25,4.25,16.25
42,1104,2013,65.13333333333334,23.066666666666666,54.08333333333333,5.883333333333333,16.766666666666666,13.116666666666667,17.45,10.5,20.933333333333334,10.733333333333334,12.3,7.783333333333333,4.383333333333333,18.5
43,1104,2014,71.56666666666666,24.066666666666666,53.6,5.833333333333334,16.46666666666667,17.6,24.8,10.566666666666666,21.433333333333334,12.733333333333334,10.866666666666667,6.733333333333333,4.8,18.733333333333334
44,1104,2015,63.3,21.1,49.8,6.4,20.0,14.7,21.200000000000003,8.9,23.4,9.0,12.5,5.5,4.8,19.3
45,1104,2016,65.83333333333333,22.416666666666664,51.416666666666664,8.166666666666668,22.333333333333332,12.833333333333334,19.416666666666668,9.75,23.583333333333336,10.75,13.416666666666668,5.333333333333333,5.333333333333333,15.583333333333334
46,1104,2017,65.58333333333334,22.708333333333336,58.83333333333333,6.291666666666666,22.625,13.875,20.208333333333336,13.833333333333332,27.666666666666664,10.0,13.833333333333332,5.708333333333334,4.0,22.041666666666664
47,1105,2003,70.92857142857143,24.642857142857142,63.42857142857143,7.285714285714286,19.857142857142858,14.357142857142858,22.25,15.857142857142858,27.0,14.464285714285715,20.035714285714285,9.642857142857142,1.25,19.607142857142858
48,1105,2004,69.625,23.25,54.25,6.75,18.75,16.375,22.5,11.125,23.375,11.875,16.25,7.5,2.125,20.125
49,1105,2005,71.9,24.383333333333333,59.41666666666667,6.666666666666666,20.95,16.466666666666665,27.166666666666664,12.35,25.166666666666664,13.466666666666667,16.733333333333334,10.8,3.9333333333333336,19.633333333333333
50,1105,2006,66.0,24.166666666666664,68.33333333333334,7.666666666666666,27.333333333333336,10.0,18.333333333333336,16.666666666666668,23.666666666666664,11.166666666666668,11.333333333333332,7.166666666666666,4.833333333333334,16.0
51,1105,2007,65.91666666666667,21.666666666666664,58.25,5.666666666666666,18.75,16.916666666666668,24.833333333333336,14.833333333333332,26.75,10.75,17.083333333333332,5.5,7.166666666666666,20.0
52,1105,2008,65.5,23.0,56.5,7.0,18.833333333333332,12.5,17.833333333333332,15.5,21.5,10.333333333333332,16.166666666666668,7.166666666666666,6.0,19.166666666666668
53,1105,2009,70.75,24.875,59.125,5.875,18.25,15.125,23.125,14.0,23.875,12.875,17.75,7.375,2.875,19.125
54,1105,2010,64.125,20.375,57.5,5.625,16.25,17.75,25.75,13.625,25.125,10.25,16.125,9.375,7.0,19.75
55,1105,2011,65.0,22.125,59.75,4.625,15.625,16.125,24.0,14.875,29.125,13.875,17.25,10.5,7.125,20.0
56,1105,2012,61.125,21.5,48.375,5.25,13.375,12.875,21.75,11.5,21.5,9.75,16.5,7.375,5.125,19.25
57,1105,2013,64.66666666666667,24.0,58.5,5.166666666666666,16.666666666666664,11.5,20.0,13.0,26.5,12.0,14.5,5.166666666666667,4.333333333333334,17.333333333333332
58,1105,2014,65.33333333333334,23.416666666666664,54.41666666666667,8.25,20.25,10.25,16.083333333333336,7.75,25.5,13.5,11.5,5.75,3.25,22.583333333333336
59,1105,2015,65.25,22.083333333333336,55.33333333333333,6.0,19.25,15.083333333333332,21.916666666666664,13.083333333333332,21.666666666666664,12.5,12.75,5.083333333333334,2.1666666666666665,17.833333333333332
60,1105,2016,66.7875,23.325,56.6375,6.05,22.0125,14.0875,20.7125,11.8,24.225,11.05,11.175,6.0875,1.3875,18.35
61,1105,2017,71.08333333333333,25.833333333333336,55.91666666666667,7.666666666666667,19.75,11.75,18.333333333333336,11.083333333333332,24.166666666666664,10.833333333333332,16.833333333333332,2.75,2.25,19.833333333333336
62,1106,2003,65.5,23.4,54.599999999999994,5.7,17.9,13.0,18.9,11.9,22.9,11.4,15.2,7.6,3.1,18.3
63,1106,2004,62.25,20.625,50.0,5.75,20.125,15.25,21.75,11.375,21.125,10.25,19.25,8.0,3.0,19.5
64,1106,2005,59.85,19.8625,49.4625,3.825,12.6625,16.3,24.525,10.55,22.4625,9.7125,16.4625,6.95,1.75,18.45
65,1106,2006,67.58333333333334,22.766666666666666,53.96666666666667,5.7,16.75,16.35,27.183333333333334,12.783333333333333,22.71666666666667,10.383333333333333,17.216666666666665,7.333333333333334,2.216666666666667,19.75
66,1106,2007,60.68333333333334,19.25,51.9,6.033333333333333,18.46666666666667,16.15,25.333333333333336,12.333333333333332,23.0,8.166666666666666,13.35,5.366666666666667,2.3333333333333335,18.183333333333334
67,1106,2008,68.33333333333334,25.5,58.666666666666664,5.5,20.5,11.833333333333334,19.666666666666668,13.666666666666668,23.166666666666664,11.833333333333332,14.666666666666668,5.833333333333334,2.5,19.666666666666668
68,1106,2009,68.7,25.75,57.725,6.625,20.05,10.575,16.675,13.95,21.725,14.4,13.625,6.025,4.05,18.8
69,1106,2010,65.25,21.107142857142858,50.910714285714285,5.892857142857142,18.089285714285715,17.142857142857142,25.94642857142857,12.535714285714285,20.42857142857143,14.053571428571429,15.535714285714285,7.285714285714286,4.589285714285714,21.642857142857142
70,1106,2011,60.75,18.0,50.0,3.75,12.75,21.0,35.75,14.25,22.25,8.5,13.0,7.5,5.25,22.0
71,1106,2012,59.5,20.299999999999997,52.0,7.199999999999999,19.9,11.7,19.9,11.6,23.5,11.2,15.0,7.1,3.7,19.2
72,1106,2013,64.33333333333333,23.4,54.46666666666667,5.433333333333334,17.7,12.1,19.7,11.666666666666668,25.5,11.566666666666666,15.466666666666665,6.7,3.9,17.733333333333334
73,1106,2014,70.41666666666666,23.333333333333336,56.0,5.833333333333333,18.333333333333332,17.916666666666668,25.583333333333336,12.333333333333332,23.5,11.416666666666668,12.833333333333334,5.75,3.6666666666666665,18.5
74,1106,2015,65.75,22.333333333333336,59.0,5.5,16.25,15.583333333333332,24.666666666666664,17.0,25.666666666666664,10.5,13.75,5.75,4.833333333333333,16.666666666666668
75,1106,2016,70.02777777777777,24.02777777777778,62.27777777777777,6.861111111111111,21.97222222222222,15.11111111111111,21.77777777777778,14.083333333333332,24.916666666666668,11.583333333333334,12.5,6.611111111111111,3.861111111111111,21.444444444444443
76,1106,2017,66.875,24.458333333333336,57.5,5.791666666666666,20.166666666666664,12.166666666666668,20.208333333333336,13.333333333333332,26.041666666666664,8.666666666666668,13.541666666666668,3.041666666666667,3.958333333333333,18.5
77,1107,2003,67.5,25.0,55.375,8.125,22.0,9.375,14.125,8.875,21.5,12.0,14.125,6.75,1.75,16.875
78,1107,2004,57.65,20.45,49.9,3.6,13.85,13.15,17.4,8.85,22.2,9.8,15.1,8.4,2.15,17.65
79,1107,2006,64.58333333333334,21.541666666666664,50.04166666666667,6.166666666666666,17.875,15.333333333333332,22.625,11.458333333333332,20.541666666666664,10.333333333333332,16.166666666666664,6.625,3.375,19.708333333333336
80,1107,2007,69.41666666666666,26.083333333333336,57.29166666666667,6.125,17.4375,11.125,16.166666666666668,11.6875,22.041666666666664,12.916666666666668,12.395833333333332,5.729166666666666,2.3541666666666665,19.166666666666664
81,1107,2008,66.125,24.645833333333336,58.125,5.208333333333334,17.020833333333332,11.625,16.0625,12.8125,25.729166666666664,12.708333333333332,14.75,5.0625,2.625,20.604166666666664
82,1107,2009,64.8,23.55,56.7,4.7,14.15,13.0,17.9,16.2,23.9,12.8,14.55,4.75,2.25,19.25
83,1107,2010,63.57142857142857,22.57142857142857,50.39285714285714,4.785714285714286,15.607142857142858,13.642857142857142,18.25,10.107142857142858,25.142857142857142,10.964285714285715,14.071428571428571,5.357142857142858,3.678571428571429,16.0
84,1107,2011,64.6125,23.6,56.2375,8.3,21.05,9.1125,14.9,12.7375,25.4125,12.4375,13.5125,4.45,2.425,16.2
85,1107,2012,67.75,22.67857142857143,57.464285714285715,6.0,18.42857142857143,16.392857142857142,20.214285714285715,13.892857142857142,21.714285714285715,10.892857142857142,12.071428571428571,5.428571428571429,1.5714285714285714,16.357142857142858
86,1107,2013,65.1875,22.625,48.5,6.1875,14.8125,13.75,19.1875,9.0,21.625,11.4375,15.0,4.5625,2.6875,18.1875
87,1107,2014,68.1,22.3,52.4,5.0,16.2,18.5,23.7,11.0,26.5,9.2,16.7,7.2,5.3,18.1
88,1107,2015,61.160714285714285,21.732142857142858,54.30357142857143,5.857142857142858,15.803571428571429,11.839285714285715,16.267857142857142,11.196428571428571,23.5,9.571428571428571,11.303571428571429,5.482142857142858,1.5892857142857144,17.035714285714285
89,1107,2016,71.21428571428572,22.732142857142858,53.94642857142857,5.160714285714286,17.19642857142857,20.589285714285715,27.30357142857143,12.410714285714285,24.94642857142857,11.285714285714285,12.446428571428571,5.0,1.7857142857142858,17.642857142857142
90,1107,2017,69.375,24.0,52.5,4.875,14.125,16.5,20.875,10.375,25.5,10.125,14.875,3.625,1.75,21.125
91,1108,2003,70.66666666666666,25.625,56.20833333333333,5.666666666666666,16.25,13.75,21.25,10.583333333333332,22.958333333333336,13.083333333333332,17.041666666666664,9.791666666666668,4.75,21.583333333333336
92,1108,2004,75.6,27.0,56.5,7.9,18.2,13.7,20.1,12.3,25.6,14.9,18.0,5.4,1.9,23.4
93,1108,2005,61.625,20.6,51.475,4.8,15.25,15.625,26.825,9.35,24.7,12.575,19.55,7.475,4.025,21.425
94,1108,2006,66.3,23.5,52.96666666666667,5.2,16.6,14.1,22.566666666666666,10.166666666666668,25.766666666666666,13.433333333333334,17.833333333333332,5.666666666666666,4.233333333333333,20.066666666666666
95,1108,2007,66.48333333333333,24.03333333333333,53.266666666666666,5.216666666666667,14.866666666666667,13.2,19.75,10.433333333333334,23.416666666666664,9.216666666666667,18.166666666666664,6.816666666666666,3.333333333333333,22.083333333333336
96,1108,2008,71.25,25.125,59.875,6.0,15.125,15.0,20.25,12.5,21.375,8.375,14.875,7.0,1.25,20.75
97,1108,2009,78.0,28.75,62.0,6.25,17.0,14.25,21.5,10.25,23.25,13.75,10.75,6.5,0.25,16.5
98,1108,2010,61.25,22.25,54.25,4.0,14.75,12.75,23.0,12.0,25.5,6.5,19.0,8.5,1.75,23.75
99,1108,2011,69.83333333333334,22.666666666666664,63.66666666666667,6.333333333333334,17.666666666666668,18.166666666666664,28.833333333333336,10.833333333333332,28.333333333333336,8.833333333333332,15.0,8.333333333333332,2.0,19.333333333333336
100,1108,2012,60.75,22.0,51.08333333333333,4.083333333333333,12.0,12.666666666666668,17.833333333333332,7.166666666666666,18.333333333333336,10.5,13.5,7.083333333333334,2.5,17.416666666666668
101,1108,2013,59.25,20.75,53.625,5.125,17.125,12.625,20.875,10.125,25.375,6.875,14.875,6.0,4.5,19.875
102,1108,2014,62.95833333333333,23.375,52.125,4.416666666666666,13.833333333333332,11.791666666666668,19.458333333333336,9.5,23.166666666666664,10.041666666666668,14.833333333333332,5.583333333333334,3.375,17.0
103,1108,2015,70.0,25.0,57.5,4.857142857142858,16.92857142857143,15.142857142857142,24.07142857142857,11.214285714285715,20.785714285714285,9.785714285714285,13.214285714285715,9.5,1.7857142857142858,18.42857142857143
104,1108,2016,69.08333333333333,24.083333333333336,55.66666666666667,6.25,20.166666666666664,14.666666666666668,20.583333333333332,12.25,23.25,10.166666666666668,13.25,4.0,4.25,16.416666666666664
105,1108,2017,62.25,22.916666666666664,55.33333333333333,6.083333333333334,19.916666666666664,10.333333333333332,16.416666666666664,11.666666666666668,27.333333333333336,12.666666666666668,15.25,6.583333333333334,2.333333333333333,19.583333333333336
106,1110,2003,64.29166666666666,22.916666666666664,55.41666666666667,8.708333333333332,22.5,9.75,15.958333333333332,9.916666666666668,25.0,12.291666666666668,13.166666666666668,5.083333333333334,1.25,18.416666666666664
107,1110,2004,66.125,23.0625,53.27083333333333,6.291666666666666,17.520833333333332,13.708333333333332,21.354166666666664,11.541666666666668,24.0,13.020833333333332,12.875,6.645833333333334,2.3125,18.208333333333336
108,1110,2005,71.7,25.6,57.8,6.5,18.65,14.0,19.2,13.55,27.15,11.5,17.4,5.7,2.95,21.05
109,1110,2007,59.5,21.214285714285715,56.714285714285715,6.0,20.642857142857142,11.071428571428571,17.42857142857143,11.214285714285715,24.714285714285715,11.785714285714285,16.0,5.285714285714286,3.642857142857143,21.142857142857142
110,1110,2008,62.5,20.5,45.33333333333333,7.166666666666666,17.833333333333332,14.333333333333332,18.333333333333336,8.166666666666666,19.833333333333332,13.5,13.833333333333332,4.666666666666666,2.333333333333333,16.666666666666668
111,1110,2009,56.5,21.833333333333336,50.08333333333333,5.333333333333334,18.5,7.5,12.416666666666668,10.0,23.333333333333336,12.166666666666668,13.083333333333332,5.916666666666666,3.166666666666667,18.583333333333336
112,1110,2010,62.70833333333333,21.583333333333336,51.91666666666667,5.333333333333334,17.666666666666664,14.208333333333332,19.75,10.083333333333332,27.833333333333336,13.791666666666668,14.208333333333332,3.416666666666667,1.7083333333333335,18.0
113,1110,2011,67.83333333333334,24.833333333333336,55.08333333333333,4.916666666666666,14.916666666666666,13.25,18.75,9.083333333333332,26.0,13.166666666666668,10.916666666666668,2.75,4.166666666666667,17.416666666666664
114,1110,2012,62.83333333333333,20.458333333333336,51.25,6.875,17.166666666666664,15.041666666666668,21.666666666666664,8.291666666666668,22.583333333333336,11.291666666666668,11.333333333333332,4.166666666666667,2.2916666666666665,18.333333333333336
115,1110,2013,60.04166666666667,22.125,48.29166666666667,6.416666666666666,14.833333333333332,9.375,13.541666666666668,5.791666666666666,25.166666666666664,12.666666666666668,12.083333333333332,3.208333333333333,2.541666666666667,13.041666666666668
116,1110,2014,61.5,22.416666666666664,49.45833333333333,6.375,19.75,10.291666666666668,16.208333333333332,8.791666666666666,23.041666666666664,14.833333333333332,14.041666666666668,6.583333333333334,3.291666666666667,18.375
117,1110,2015,58.611111111111114,20.72222222222222,44.94444444444444,6.111111111111111,18.22222222222222,11.055555555555557,16.0,5.583333333333333,20.083333333333336,12.13888888888889,11.86111111111111,5.388888888888889,2.416666666666667,14.38888888888889
118,1110,2017,62.125,23.5,48.875,5.375,15.0,9.75,17.5,5.625,22.375,12.125,12.125,6.875,3.25,17.125
119,1111,2003,78.125,28.625,66.125,5.75,21.125,15.125,21.5,11.125,23.75,11.25,16.125,10.125,3.875,13.375
120,1111,2004,69.73809523809524,24.69047619047619,60.023809523809526,6.142857142857142,18.023809523809526,14.214285714285715,20.333333333333336,14.428571428571429,21.738095238095237,14.142857142857142,16.976190476190474,11.166666666666668,5.833333333333334,18.11904761904762
121,1111,2005,71.95833333333334,26.666666666666664,61.33333333333333,6.916666666666667,20.583333333333336,11.708333333333332,18.75,14.333333333333332,21.25,14.75,15.541666666666666,10.75,2.7083333333333335,19.0
122,1111,2006,66.19999999999999,22.799999999999997,53.3,8.1,21.5,12.5,18.2,12.3,20.6,12.9,15.399999999999999,8.2,3.8,18.1
123,1111,2007,71.75,26.375,54.875,5.25,16.0,13.75,21.5,11.625,21.625,12.0,16.0,7.375,3.5,20.5
124,1111,2008,67.45833333333334,23.458333333333336,52.66666666666667,7.041666666666666,20.125,13.5,19.583333333333336,9.833333333333332,25.458333333333336,11.041666666666668,14.958333333333332,5.625,4.916666666666666,16.208333333333332
125,1111,2009,76.38571428571429,26.1,59.24285714285715,7.871428571428571,21.271428571428572,16.314285714285713,23.17142857142857,14.571428571428571,25.057142857142857,12.742857142857144,16.58571428571429,6.271428571428572,3.4571428571428573,19.885714285714286
126,1111,2010,71.28571428571428,24.857142857142858,55.14285714285714,6.261904761904762,18.11904761904762,15.30952380952381,22.166666666666664,12.285714285714285,28.42857142857143,10.119047619047619,14.619047619047619,4.476190476190476,2.904761904761905,18.30952380952381
127,1111,2011,78.25,25.975,55.525,6.9,18.2,19.4,26.625,9.5,25.3,10.65,14.35,5.325,2.3,18.225
128,1111,2012,68.6,23.53333333333333,50.2,7.933333333333334,19.866666666666667,13.6,21.166666666666664,7.2,24.566666666666666,12.766666666666666,13.9,5.233333333333333,4.033333333333333,20.866666666666667
129,1111,2013,69.66071428571428,25.160714285714285,56.964285714285715,6.089285714285714,17.892857142857142,13.25,19.589285714285715,11.160714285714285,25.25,11.446428571428571,14.464285714285715,6.375,4.464285714285714,18.089285714285715
130,1111,2015,67.75,23.833333333333336,56.08333333333333,8.083333333333332,23.833333333333336,12.0,17.083333333333336,11.5,24.25,13.166666666666668,13.333333333333332,4.666666666666666,1.1666666666666665,20.583333333333336
131,1111,2016,77.08333333333334,25.25,55.58333333333333,10.166666666666668,22.0,16.416666666666668,23.75,10.916666666666668,26.583333333333336,13.0,15.666666666666668,3.166666666666667,3.083333333333333,23.0
132,1111,2017,76.0,23.666666666666664,59.66666666666667,9.333333333333332,26.0,19.333333333333332,27.666666666666668,11.5,29.833333333333336,12.833333333333334,13.333333333333332,4.5,2.666666666666667,24.833333333333336
133,1112,2003,74.33333333333334,26.833333333333336,66.75,5.75,19.916666666666664,14.916666666666668,23.416666666666664,15.75,25.25,12.333333333333332,13.5,7.0,3.583333333333333,20.75
134,1112,2004,75.6,26.65,61.6,5.725,18.05,16.575,20.85,14.8,26.825,15.725,14.85,5.875,4.825,16.475
135,1112,2005,61.92857142857143,23.857142857142858,68.5,5.857142857142858,17.92857142857143,8.357142857142858,11.0,18.642857142857142,23.0,14.571428571428571,12.5,6.857142857142858,3.642857142857143,19.214285714285715
136,1112,2006,71.51785714285714,25.910714285714285,61.98214285714286,4.464285714285714,13.696428571428571,15.232142857142858,21.92857142857143,13.785714285714285,20.089285714285715,13.75,12.071428571428571,9.410714285714285,3.732142857142857,15.696428571428571
137,1112,2007,75.025,26.825,58.975,5.15,16.15,16.225,20.35,12.475,24.95,15.675,13.35,4.925,3.15,15.95
138,1112,2008,64.25,21.464285714285715,51.035714285714285,7.642857142857142,21.035714285714285,13.678571428571429,19.25,9.035714285714285,22.464285714285715,13.464285714285715,13.428571428571429,6.178571428571429,3.142857142857143,15.392857142857142
139,1112,2009,67.03333333333333,26.066666666666666,52.56666666666666,5.966666666666667,13.633333333333333,8.933333333333334,13.166666666666668,9.9,20.666666666666664,13.866666666666667,12.066666666666666,6.7,2.7,16.6
140,1112,2010,74.27142857142857,23.628571428571426,53.042857142857144,6.771428571428571,17.685714285714287,20.24285714285714,27.74285714285714,8.271428571428572,25.75714285714286,12.542857142857144,13.2,5.657142857142857,2.914285714285714,20.271428571428572
141,1112,2011,76.0,25.583333333333336,55.91666666666667,8.25,20.916666666666664,16.583333333333336,24.416666666666664,10.583333333333332,22.416666666666664,11.666666666666668,13.083333333333332,4.666666666666666,2.583333333333333,19.5
142,1112,2012,66.0,21.6,50.36666666666667,6.066666666666666,17.5,16.733333333333334,25.066666666666666,9.9,22.766666666666666,11.6,12.433333333333334,4.066666666666666,3.166666666666667,16.533333333333335
143,1112,2013,64.96666666666667,23.133333333333333,54.93333333333334,6.966666666666667,19.866666666666667,11.733333333333334,15.466666666666669,10.833333333333332,22.53333333333333,12.133333333333333,12.766666666666666,4.566666666666666,3.666666666666667,14.233333333333334
144,1112,2014,66.75,23.770833333333336,59.35416666666667,4.875,15.541666666666666,14.333333333333332,22.333333333333336,13.104166666666668,27.458333333333336,12.541666666666668,10.958333333333332,5.666666666666666,3.0625,16.25
145,1112,2015,65.875,22.75,52.45833333333333,4.75,13.75,15.625,23.833333333333336,9.958333333333332,22.166666666666664,11.625,11.958333333333332,6.333333333333334,3.25,19.291666666666664
146,1112,2016,76.1,28.1,62.7,5.0,15.3,14.899999999999999,20.2,13.3,26.2,11.1,14.1,4.9,5.3,18.0
147,1112,2017,68.65,24.6,53.0,4.1,14.35,15.35,20.65,9.4,23.95,11.75,12.0,5.8,2.75,19.55
148,1113,2003,71.125,24.875,57.875,3.625,13.625,17.75,28.375,16.375,24.25,13.375,15.875,4.875,5.125,18.125
149,1113,2004,73.5,22.5,52.375,5.625,15.0,22.875,31.25,13.0,23.375,15.875,13.625,4.875,4.0,19.625
150,1113,2005,72.66071428571428,24.714285714285715,59.625,6.285714285714286,20.892857142857142,16.94642857142857,24.357142857142858,14.214285714285715,25.19642857142857,16.67857142857143,15.0,6.071428571428571,4.303571428571429,19.535714285714285
151,1113,2006,66.0,24.333333333333336,55.20833333333333,5.833333333333334,13.916666666666668,11.5,17.0,12.0,22.0,14.375,13.916666666666668,4.208333333333333,3.375,18.541666666666664
152,1113,2007,60.0,21.78787878787879,51.93939393939394,7.5606060606060606,23.227272727272727,8.863636363636363,13.984848484848484,11.848484848484848,23.060606060606062,13.575757575757576,15.90909090909091,5.015151515151515,2.196969696969697,17.39393939393939
