,index,score,fgm,fga,fgm3,fga3,ftm,fta,or,dr,ast,to,stl,blk,pf
28,1132,66.30184550989345,23.76312785388128,53.06858828006088,5.625095129375952,16.111491628614917,13.150494672754945,19.466324200913242,10.072203196347033,23.597602739726028,12.527682648401825,14.081906392694064,6.735635464231354,3.5918949771689497,19.212804414003045
29,1133,66.35227272727272,23.18844696969697,54.49242424242424,6.133522727272727,17.99715909090909,13.84185606060606,19.49431818181818,10.625,22.8125,12.09185606060606,13.698863636363637,7.072916666666666,2.8551136363636367,19.008522727272727
30,1135,69.32168079096046,23.478813559322035,51.83439265536723,7.192796610169491,19.57609463276836,15.171257062146893,21.262005649717516,8.4795197740113,23.154484463276837,13.641419491525424,14.03513418079096,7.060028248587571,3.1986228813559325,17.647245762711865
31,1136,70.0593093093093,24.906906906906904,55.13175675675676,7.242867867867868,20.246246246246244,13.002627627627628,18.281156156156158,9.651651651651651,24.34271771771772,13.983108108108109,13.08521021021021,5.608108108108108,2.1674174174174174,18.46433933933934
32,1137,64.61248751248752,22.478621378621376,52.54005994005994,6.399300699300699,17.721278721278722,13.255944055944056,18.811488511488513,9.515884115884116,23.59100899100899,12.751148851148852,13.469530469530469,5.772727272727273,2.7485514485514484,17.81948051948052
33,1138,70.14604462474645,24.77155172413793,56.9421906693712,6.227941176470589,18.087728194726168,14.375,21.14858012170385,12.795131845841784,23.960699797160245,13.359279918864097,14.850152129817445,6.97920892494929,3.4939148073022315,19.92393509127789
34,1139,65.30966898954703,22.341245644599304,53.01350174216028,6.921820557491289,21.02155923344948,13.705357142857142,19.25479094076655,9.783101045296167,21.041594076655052,11.165940766550523,11.199912891986063,5.667029616724738,2.461672473867596,18.48453832752613
35,1140,71.96066252587991,25.156832298136646,58.37836438923395,6.361283643892339,18.63664596273292,15.285714285714285,21.840062111801245,11.147515527950311,24.63561076604555,13.363871635610765,12.504140786749481,6.760351966873706,3.3762939958592133,19.775879917184263
36,1141,69.28544061302682,23.653804050355774,54.3772577996716,7.70128626163109,21.720443349753694,14.27654625068418,20.510262725779967,10.880952380952381,21.30966064586754,11.576902025177887,13.679392446633827,7.310755336617406,2.5967432950191567,20.38026819923372
37,1142,66.07075732448867,23.444582642343835,55.134881149806525,6.969596462133776,20.219872857932558,12.21199557766722,17.577529021558874,11.092592592592592,22.595632946379215,12.313985627418463,11.95480928689884,5.934355997788833,2.733969043670536,17.74930901050304
38,1143,69.2876984126984,24.8234126984127,56.06547619047619,5.570436507936508,16.470238095238095,14.070436507936508,19.767857142857146,10.313492063492063,23.578373015873016,13.405753968253968,12.285714285714285,5.378968253968254,3.0972222222222223,18.032738095238095
39,1144,71.1765625,24.684375,55.56875,6.6359375,18.565625,15.171875,21.63125,10.9125,23.490625,14.0890625,14.38125,6.890625,3.240625,19.096875
40,1145,70.5845864661654,25.268483709273184,58.15601503759399,7.315162907268171,20.912593984962406,12.732456140350877,18.26002506265664,11.765037593984962,23.335839598997495,14.265664160401002,13.48840852130326,6.327067669172932,3.454260651629073,18.656641604010026
41,1146,72.2,25.28333333333333,57.09444444444445,6.794444444444444,18.494444444444444,14.838888888888889,22.03333333333333,11.472222222222221,25.116666666666667,12.755555555555556,14.716666666666665,6.266666666666667,4.094444444444444,19.65
42,1147,71.20186781609195,25.378591954022987,53.49856321839081,6.5890804597701145,17.298850574712645,13.855603448275861,19.782327586206897,9.129310344827587,20.54022988505747,13.512931034482758,15.131465517241379,7.982758620689655,2.7873563218390807,21.688936781609193
43,1148,67.76190476190476,24.33152958152958,55.933621933621936,5.961038961038961,16.77308802308802,13.137806637806637,18.19011544011544,11.906926406926406,22.774531024531022,12.9505772005772,14.314213564213564,6.647186147186147,3.1778499278499277,15.941919191919192
44,1149,70.22340425531914,25.50840768702814,58.61976664378861,7.11770761839396,20.19543582704187,12.08888126286891,17.756520247083046,11.808339052848318,23.29615648592999,12.4226149622512,12.35792724776939,6.768531228551819,2.894818119423473,18.28448867536033
45,1150,72.1421550782672,24.931652712049505,58.16918456497998,7.240535129231889,20.30032763014197,15.038314524936293,22.118674918092466,12.097834000728067,24.5159264652348,13.555970149253731,13.655533309064435,7.009464870768111,2.7370768110666184,18.6822897706589
46,1151,72.40554194733619,25.106858542559706,57.099510104102876,7.313074096754439,21.30281690140845,14.878750765462339,22.043631353337418,12.298530312308635,24.978413962033066,13.421310471524801,14.86604409063074,5.985456215554194,2.8709430496019595,18.674984690753213
47,1152,70.53839553839553,25.255255255255257,57.87580437580438,6.323466323466324,18.092020592020592,13.704418704418705,20.105319605319607,12.320248820248821,21.863363363363362,12.414199914199914,13.984984984984985,8.20892320892321,3.1662376662376666,21.14886314886315
48,1153,65.1258642765685,23.42035851472471,58.07285531370039,6.5419974391805376,19.89078104993598,11.74314980793854,17.984122919334187,13.102304737516004,23.437003841229192,12.59820742637644,11.32010243277849,5.87708066581306,4.330345710627401,16.999487836107555
49,1154,70.68125,24.675,54.61875,7.904166666666667,20.666666666666664,13.427083333333332,19.05625,9.991666666666667,23.641666666666666,13.50625,13.222916666666666,5.98125,2.8354166666666667,18.18125
50,1155,67.86517218973358,24.5003248862898,56.994152046783626,6.351202079272255,19.11630929174789,12.51332033788174,19.140675763482783,12.473034437946719,21.89766081871345,12.128979857050034,13.153346328784925,7.301819363222872,4.421702404158545,17.58349577647823
51,1156,65.41960623461854,23.43956795187312,55.284659557013946,6.22463768115942,18.34946677604594,12.31583264971288,17.718074924801748,11.649576155318567,21.865873666940114,12.38542521192234,13.746923707957343,7.485233798195242,3.296554552912223,19.752119223407163
52,1157,68.09615384615384,24.355944055944057,56.54102564102564,6.484265734265735,18.93111888111888,12.9,19.087412587412587,12.082867132867133,24.146736596736595,12.327039627039627,13.445571095571097,6.165617715617715,2.593706293706294,17.615617715617716
53,1158,68.91439075630251,24.700420168067225,57.077310924369755,7.145063025210084,20.85808823529412,12.368487394957983,18.362079831932775,11.503046218487395,24.176575630252103,11.888865546218486,13.363025210084032,5.90703781512605,3.7698529411764707,17.79989495798319
54,1159,66.4628222523745,23.70922659430122,52.84219810040706,6.877883310719132,18.348168249660787,12.166485753052918,17.907869742198102,9.6797829036635,23.908141112618722,12.212211668928088,14.650610583446404,5.72618724559023,2.6232021709633653,17.91248303934871
55,1160,69.55059523809524,24.151190476190475,56.57678571428572,6.1589285714285715,17.94642857142857,15.089285714285715,21.40357142857143,12.146428571428572,24.689285714285713,11.839285714285715,12.978571428571428,5.463095238095239,3.948214285714286,18.548214285714288
56,1161,70.58241379310344,24.37448275862069,53.724137931034484,5.972413793103448,16.554827586206898,15.86103448275862,22.189999999999998,10.708620689655174,23.50344827586207,12.453793103448277,13.616551724137931,5.552413793103448,3.6948275862068964,19.185172413793104
57,1162,64.82301587301588,22.502380952380953,52.26428571428572,6.734656084656084,18.42910052910053,13.083597883597882,18.4989417989418,10.266666666666666,23.891798941798942,12.57804232804233,13.915343915343914,5.724074074074074,2.6923280423280422,18.42301587301587
58,1163,67.80645161290323,23.703281423804228,56.91629588431591,5.628197997775306,16.984983314794217,14.771690767519466,20.997219132369302,12.513904338153505,24.987764182424918,12.073692992213571,12.561735261401557,5.651557285873192,6.288097886540601,16.727474972191324
59,1164,68.2054211469534,23.133960573476703,56.19713261648745,6.578629032258064,19.059363799283155,15.358870967741936,21.827732974910393,11.17741935483871,22.9744623655914,11.232302867383513,13.605958781362007,7.069220430107527,2.551075268817204,18.34094982078853
60,1165,69.12261904761905,23.979761904761904,54.121428571428574,7.39702380952381,20.422619047619047,13.76607142857143,19.57142857142857,9.392261904761906,22.832738095238096,13.189880952380953,13.072619047619048,6.905357142857143,3.2339285714285717,18.91190476190476
61,1166,67.52395577395578,23.53194103194103,53.76916461916462,7.334643734643734,20.327395577395578,13.125429975429975,18.538083538083537,9.715356265356265,23.386117936117934,13.085380835380835,12.183660933660935,5.43046683046683,3.061916461916462,17.736240786240785
62,1167,68.85574229691876,23.988795518207283,56.39075630252101,6.357843137254902,18.403361344537814,14.5203081232493,21.789915966386555,12.091736694677872,23.37955182072829,12.093137254901961,13.878851540616246,6.595238095238095,2.927170868347339,20.36134453781513
63,1168,72.09219288174512,25.4902411021814,57.61963260619977,6.813662456946039,19.54190585533869,14.29804822043628,20.85683122847302,11.802640642939151,24.57198622273249,12.929735935706084,13.993685419058554,6.137313432835821,2.234557979334099,19.175660160734786
64,1169,72.4932283029298,24.480375898286347,54.96379215035931,5.6274184632393585,15.392758430071863,17.905058043117744,24.382117191818686,11.60033167495854,22.933112216694305,13.203703703703702,15.496268656716417,7.782061912658928,2.7300995024875623,21.092039800995025
65,1170,69.47402056126703,23.87204779105307,55.300500138927475,6.400527924423451,17.84981939427619,15.329397054737427,22.349541539316476,10.632675743262016,23.382745207001946,13.25465407057516,12.77535426507363,7.158794109474854,3.0683523200889136,20.13225896082245
66,1171,63.222794117647055,22.90220588235294,52.413970588235294,6.1286764705882355,16.601470588235294,11.28970588235294,16.448529411764707,9.297058823529412,22.48014705882353,11.89779411764706,12.905147058823529,6.236029411764706,2.916176470588235,19.02058823529412
67,1172,73.20405982905983,25.474358974358974,58.669871794871796,8.099358974358974,23.118589743589745,14.155982905982906,19.299145299145298,11.225427350427351,24.325854700854702,14.177350427350428,13.551282051282051,5.560897435897436,2.4594017094017095,19.51282051282051
68,1173,67.57239084564193,23.54844992695991,54.54179516312287,6.6044473299789,18.95455283233241,13.871043661743222,20.44156792728453,11.707839636422658,23.26164583671482,13.288670670345724,13.715792890764487,5.777065411459178,3.0457717902937835,19.30206135367635
69,1174,68.72986602438657,23.883862712629835,55.24333885292789,6.272994129158512,17.889432485322896,14.689146469968389,21.333885292789404,10.690350745145267,24.562697576396207,11.823573686587384,12.98795724823122,5.7066084600331175,3.615008279391841,18.834562697576395
70,1175,62.98931520155415,21.799295774647888,51.5016998542982,6.6374453618261295,19.1147401651287,12.753278290432249,18.475837785332686,10.541039339485188,19.349198640116562,10.919378338999515,12.60624089363769,6.494536182612919,3.317751335599806,17.55026711996115
71,1176,67.27120653319284,23.370258166491045,50.26238145416228,7.304531085353004,18.84549525816649,13.226159114857746,18.239594309799788,7.437829293993677,21.716412012644888,14.135010537407798,13.22036354056902,6.194942044257113,3.176369863013699,19.58337723919916
72,1177,68.30865298840322,24.533452274754683,56.472792149866194,5.822777282188522,18.025126375260186,13.418971156705322,19.203389830508474,11.672613737734165,22.827683615819208,12.770294380017841,12.48394290811775,6.677520071364853,3.548171275646744,18.527356526910495
73,1178,69.47848537005163,24.846277969018935,55.02732358003442,5.426204819277109,15.695890705679863,14.35972461273666,21.248386402753873,11.360477624784854,22.092082616179002,12.6980421686747,13.59251290877797,6.711058519793459,3.6026247848537007,20.190296901893287
74,1179,68.48910411622276,23.255932203389833,52.932929782082326,7.004842615012106,19.11719128329298,14.972397094430992,20.679903147699758,10.047336561743341,22.942009685230023,12.531719128329296,12.92409200968523,6.48135593220339,2.278450363196126,16.95762711864407
75,1180,65.92619047619047,23.272222222222222,56.0015873015873,5.716666666666667,16.624603174603173,13.665079365079364,20.07857142857143,11.638095238095238,24.158730158730158,12.412698412698411,12.271428571428572,5.628571428571428,3.661111111111111,19.624603174603173
76,1181,74.25350877192983,25.103508771929825,58.102192982456145,8.050877192982457,22.753728070175438,15.99561403508772,22.195394736842104,11.610087719298246,22.37982456140351,12.121491228070177,12.1875,6.145394736842105,4.014254385964913,19.276754385964914
77,1182,74.00226517668378,26.155844155844157,57.6312292358804,7.241769858048928,20.60918151615826,14.448807006946542,21.01328903654485,11.221534279673815,23.651162790697676,14.947598912715192,14.386439142253096,6.0786771368166725,4.1254907882814855,19.022802778616732
78,1183,68.0277538107564,24.465056082830024,55.22260569456428,5.924072476272649,16.475697440322115,13.173569168823699,18.185504745470233,10.691113028472822,23.884383088869715,13.976272648835202,13.213402358354903,5.938452689099799,2.872447512223181,18.761719873454126
79,1184,69.27777777777777,24.233333333333334,52.81587301587302,7.414285714285715,21.096825396825395,13.396825396825397,18.626984126984127,8.773015873015872,20.293650793650794,13.876190476190477,12.865079365079366,6.977777777777778,2.5984126984126985,18.368253968253967
80,1185,64.05144927536232,21.68550724637681,51.993478260869566,6.182971014492754,18.21557971014493,14.497463768115942,21.268115942028984,11.035144927536232,23.212318840579712,11.659782608695652,14.046739130434784,7.055434782608696,3.1836956521739133,18.927173913043475
81,1186,72.04062415926822,24.7440139897767,55.76580575733118,7.483454398708636,20.656712402475115,15.069141781006188,21.7015065913371,10.39938122141512,23.113666935700834,13.233252623083132,13.470540758676352,5.771859026096314,3.6287328490718322,19.814769975786923
82,1187,68.59485815602837,23.36755319148936,55.352127659574464,7.288652482269503,21.0781914893617,14.571099290780143,21.080851063829787,11.34095744680851,23.7895390070922,13.625,13.346808510638297,6.305496453900709,3.3400709219858156,19.583510638297874
83,1188,69.33333333333334,24.55777777777778,55.05833333333334,6.705,18.325555555555553,13.512777777777778,20.465,9.971666666666668,24.320555555555558,12.365,13.873333333333333,5.726666666666667,3.142777777777778,19.453333333333333
84,1189,68.5954759106933,24.458480219349788,56.413239326282806,7.185468076772425,20.483059146102626,12.493047395221307,18.237269878574224,10.667939678809244,24.235311398354877,12.775166470818645,13.22816294555425,6.380043086564825,2.561790050920486,18.60105757931845
85,1190,71.64955357142857,25.457217261904763,57.83482142857143,6.404017857142858,18.193824404761905,14.33110119047619,20.8359375,11.75483630952381,23.411830357142858,11.628348214285715,14.565104166666668,7.9382440476190474,3.322544642857143,19.04873511904762
86,1191,67.3659973810563,23.39360541248363,51.91772151898734,5.562090790048014,14.776735050196422,15.01669576604103,20.411501527717153,8.757856831078133,23.43321693583588,14.525643823657791,13.185726756874729,5.2465080750763855,2.6135966826713224,19.116761239633348
87,1192,72.10764669801677,25.317828664894705,58.15835207524024,7.024841545696177,19.939480678797793,14.447147822531178,20.766816601921896,11.008996115313842,23.008484972398282,13.267327744837456,13.247699856879983,6.643324473522798,3.736148026988346,19.303823349008383
88,1193,66.59599358974359,23.135576923076925,54.955769230769235,6.269551282051282,18.07628205128205,14.055288461538462,19.995673076923076,11.77099358974359,22.918910256410257,12.813141025641025,13.506089743589744,6.168589743589743,4.052403846153846,19.214583333333334
89,1194,71.28937177280551,25.59735370051635,57.64920395869191,6.966759896729776,19.073257314974185,13.127904475043028,19.237736660929432,11.517534423407916,23.870912220309812,13.027861445783133,14.081863166953529,6.370051635111876,3.726011187607573,19.268610154905335
90,1195,69.40410052910053,24.88888888888889,56.761243386243386,5.882275132275132,17.15410052910053,13.744047619047619,20.90343915343915,12.194444444444445,24.157407407407405,12.753306878306878,14.389550264550264,7.451719576719577,3.386904761904762,18.962962962962962
91,1196,68.5873015873016,24.08730158730159,55.73015873015873,6.833333333333334,20.674603174603174,13.579365079365079,19.603174603174605,11.230158730158731,23.706349206349206,12.753968253968253,13.174603174603174,6.1269841269841265,3.3968253968253967,17.039682539682538
92,1197,68.619596891695,23.863283147158814,56.1030840213696,6.6641573579407485,19.503521126760564,14.22887323943662,22.14703739679456,12.327343370568236,24.158572122389508,11.148130160271975,15.650558523555123,7.1486158329286065,2.688319572608062,19.72377367654201
93,1198,67.73492647058823,23.740808823529413,53.647426470588236,5.777205882352941,16.56654411764706,14.476102941176471,21.70294117647059,10.972794117647059,23.59779411764706,11.615073529411765,14.704411764705881,6.7753676470588236,3.4691176470588236,19.32794117647059
94,1199,67.73843762145356,23.854158569762923,54.27652545666537,5.869704624951419,17.05227361057132,14.160415856976293,20.032841041585698,10.96521570151574,22.95093276331131,11.565196268946753,14.871259230470269,6.889137193937039,4.507481539059464,18.477361057131752
95,1200,67.53333333333333,23.8243961352657,56.47946859903382,6.742512077294686,20.082125603864736,13.142028985507245,19.645410628019324,12.158937198067633,22.895410628019324,13.376570048309178,13.371497584541062,6.973188405797101,3.8840579710144927,19.228743961352656
96,1201,68.74629107981221,23.950234741784037,56.49276995305164,7.252112676056338,20.71981220657277,13.593708920187794,19.97361502347418,10.568450704225352,23.971924882629107,12.987887323943662,12.719154929577465,6.807605633802817,3.8950234741784038,18.537464788732393
97,1202,67.40458254865035,23.36111111111111,53.48634651600753,6.953075957313246,20.070621468926554,13.729284369114877,19.657407407407405,10.389673571876962,22.946013810420588,12.335530445699938,13.730853735091024,5.970182046453234,2.9706528562460766,18.087570621468927
98,1203,68.26671732522796,24.133168693009118,55.54122340425532,5.333966565349544,15.527735562310031,14.66641337386018,21.892477203647417,13.160144376899696,23.568579027355625,12.729103343465045,14.248860182370821,6.552811550151976,3.8995060790273555,18.368161094224924
99,1204,70.89078734703301,25.288039713691987,58.01304548603094,6.6028630801200645,19.772685292080354,13.711844839528977,20.369314246132532,11.901639344262296,22.848302932348187,12.172592934657123,14.246132532902333,7.550912029554375,3.1994920341722466,19.87635649965366
100,1205,69.9514652014652,24.623321123321123,57.61813186813187,6.928876678876678,20.926129426129425,13.775946275946277,20.007936507936506,12.264957264957264,24.247557997557998,13.595543345543346,14.710622710622712,6.956959706959707,2.755799755799756,18.823565323565322
101,1206,67.12477355072464,24.106657608695652,55.12964221014492,5.260076992753623,16.057178442028984,13.65138134057971,20.255548007246375,11.398211050724637,24.02660778985507,11.754528985507246,13.60348731884058,6.313745471014492,3.2971014492753623,17.9080615942029
102,1207,67.08132619684804,23.412132024977698,53.112250966399046,5.84240261671127,17.515759738328875,14.414659530181385,19.704876598275348,10.611358905738925,23.29943502824859,13.460600654177817,13.788135593220339,6.444246208742195,4.4518287243532555,19.609277430865298
103,1208,67.88258642765685,23.90358514724712,56.01177976952624,5.968373879641486,17.219846350832263,14.107042253521126,20.478745198463507,12.062612035851473,24.916645326504483,12.488860435339308,13.967733674775928,6.158386683738796,4.092445582586428,18.492445582586427
104,1209,67.0422322775264,24.240196078431374,54.651018099547514,6.007730015082956,17.272247360482655,12.554110105580694,18.498303167420815,10.6210407239819,22.6263197586727,12.046003016591252,12.92873303167421,7.025452488687783,4.060708898944194,17.940233785822024
105,1210,68.8948287910552,25.10482180293501,57.07221057535523,5.43780573025856,16.610878173771255,13.247379454926625,19.36408106219427,12.485907290938737,24.1554856743536,13.306894945259724,14.550663871418589,6.817377125553227,4.530980666200792,18.440251572327043
106,1211,71.46639784946237,25.0421146953405,55.971326164874554,5.82078853046595,17.0994623655914,15.561379928315413,21.4834229390681,10.968189964157705,25.1173835125448,12.474014336917563,12.796594982078853,5.400089605734767,3.2334229390681,19.151881720430108
107,1212,67.3126370614035,23.83031798245614,56.375,5.566474780701754,17.370065789473685,14.085526315789473,21.478070175438596,11.250137061403509,24.56154057017544,11.299342105263158,14.420367324561404,6.463267543859649,2.7269736842105265,20.328125
108,1213,71.40833333333333,23.891666666666666,53.65,6.883333333333333,19.566666666666666,16.741666666666667,23.383333333333333,9.416666666666668,24.691666666666666,12.808333333333334,12.541666666666668,5.291666666666666,3.158333333333333,18.933333333333334
109,1214,65.89040639573618,22.739756828780813,55.366588940706194,5.460859427048634,18.315872751499,14.950033311125916,23.1300799467022,12.841772151898734,24.13241172551632,11.212608261159227,16.18446035976016,7.357678214523651,4.2325949367088604,20.61267488341106
110,1216,65.60791281686804,22.899431414356787,53.588604596067285,7.647239990523573,22.01291163231462,12.161809997630893,17.921345652688935,10.092750533049042,22.270196635868277,12.46114664771381,13.706112295664536,7.206112295664535,2.2164179104477615,18.875977256574274
111,1217,67.72744107744109,23.09124579124579,53.05589225589225,6.514814814814815,17.86851851851852,15.03013468013468,20.704545454545453,10.157744107744108,23.32272727272727,12.634511784511783,14.610942760942761,6.693771043771044,3.919528619528619,17.685185185185183
112,1218,68.2449118046133,24.498530076888287,55.850067842605156,5.082428765264586,16.09984170058797,14.165422885572138,20.6438263229308,11.917684305744007,22.652306648575305,14.058118498417006,13.806648575305292,6.021709633649932,3.7805291723202172,18.088760741745816
113,1219,69.05744047619046,24.840873015873015,56.604662698412696,5.924503968253968,17.175396825396824,13.451190476190476,19.32172619047619,11.49236111111111,23.82420634920635,13.147222222222222,13.811607142857143,6.652579365079365,3.5814484126984127,18.644246031746032
114,1220,70.97048300536673,24.53720930232558,57.180322003577814,6.841681574239713,19.098389982110913,15.05438282647585,22.13103756708408,12.749284436493738,23.890161001788908,12.074418604651164,13.495080500894455,6.292397137745975,3.613148479427549,18.62191413237925
115,1221,64.51304554079697,22.523481973434535,52.8719165085389,6.045303605313093,17.36907020872865,13.420777988614802,19.047438330170777,10.758064516129032,22.08277988614801,12.981499051233396,12.882827324478178,6.856024667931688,3.4124762808349143,17.997153700189752
116,1222,70.69715073529412,24.842371323529413,58.98391544117647,7.021599264705882,21.082720588235293,13.990808823529413,20.256893382352942,12.099724264705882,23.792279411764707,12.147518382352942,12.854319852941178,6.9572610294117645,4.187959558823529,19.490808823529413
117,1223,72.60185185185185,25.212962962962962,57.425925925925924,5.47037037037037,16.07777777777778,16.705555555555556,23.72222222222222,12.157407407407408,24.305555555555557,11.981481481481481,14.82037037037037,6.555555555555555,2.905555555555556,20.61111111111111
118,1224,65.58812615955473,22.462894248608535,52.73562152133581,5.667903525046382,16.496289424860855,14.99443413729128,22.327458256029686,11.479591836734695,23.04359925788497,10.12152133580705,15.666975881261596,5.540816326530612,2.9981447124304266,19.19851576994434
