,Season,team,number,win_game,rate,win_get_score,lose_get_score,lose_lose_score,win_lose_score,score
33,2003,1140,31,23,0.7419354838709677,74.04347826086956,67.875,59.391304347826086,76.0,72.45161290322581
34,2003,1141,29,23,0.7931034482758621,83.34782608695652,64.0,72.17391304347827,77.33333333333333,79.34482758620689
35,2003,1142,29,15,0.5172413793103449,71.0,63.785714285714285,62.86666666666667,74.28571428571429,67.51724137931035
36,2003,1143,29,21,0.7241379310344828,76.0952380952381,70.25,65.71428571428571,80.375,74.48275862068965
37,2003,1144,26,4,0.15384615384615385,82.75,61.81818181818182,73.25,79.13636363636364,65.03846153846153
38,2003,1145,28,10,0.35714285714285715,77.6,66.16666666666667,65.7,74.16666666666667,70.25
39,2003,1147,24,10,0.4166666666666667,81.9,66.0,69.9,83.57142857142857,72.625
40,2003,1148,28,15,0.5357142857142857,72.4,61.92307692307692,62.86666666666667,72.0,67.53571428571429
41,2003,1149,26,12,0.46153846153846156,71.75,58.642857142857146,62.833333333333336,68.71428571428571,64.6923076923077
42,2003,1150,29,13,0.4482758620689655,74.84615384615384,63.25,63.0,75.5,68.44827586206897
43,2003,1151,28,19,0.6785714285714286,79.47368421052632,80.55555555555556,68.3157894736842,91.0,79.82142857142857
44,2003,1152,30,3,0.1,67.66666666666667,62.7037037037037,63.666666666666664,76.22222222222223,63.2
45,2003,1153,28,17,0.6071428571428571,72.52941176470588,59.27272727272727,58.35294117647059,66.36363636363636,67.32142857142857
46,2003,1154,24,4,0.16666666666666666,75.25,60.65,64.25,72.8,63.083333333333336
47,2003,1155,28,15,0.5357142857142857,76.4,59.23076923076923,64.4,72.38461538461539,68.42857142857143
48,2003,1156,30,8,0.26666666666666666,72.25,63.22727272727273,62.875,76.95454545454545,65.63333333333334
49,2003,1157,26,11,0.4230769230769231,73.36363636363636,62.8,63.18181818181818,74.8,67.26923076923077
50,2003,1158,29,22,0.7586206896551724,76.31818181818181,64.0,67.04545454545455,73.71428571428571,73.34482758620689
51,2003,1159,26,12,0.46153846153846156,70.75,61.714285714285715,59.25,75.07142857142857,65.88461538461539
52,2003,1160,31,20,0.6451612903225806,81.35,64.9090909090909,67.35,75.0,75.51612903225806
53,2003,1161,30,17,0.5666666666666667,79.3529411764706,67.0,67.94117647058823,78.84615384615384,74.0
54,2003,1162,27,2,0.07407407407407407,56.5,49.08,49.0,63.12,49.629629629629626
55,2003,1163,30,21,0.7,85.19047619047619,68.0,68.28571428571429,78.66666666666667,80.03333333333333
56,2003,1164,28,11,0.39285714285714285,67.54545454545455,51.88235294117647,57.54545454545455,64.29411764705883,58.035714285714285
57,2003,1165,26,8,0.3076923076923077,68.375,56.166666666666664,59.75,71.5,59.92307692307692
58,2003,1166,33,29,0.8787878787878788,80.6896551724138,68.75,62.89655172413793,74.75,79.24242424242425
59,2003,1168,29,10,0.3448275862068966,66.5,61.05263157894737,59.7,70.3157894736842,62.93103448275862
60,2003,1169,28,13,0.4642857142857143,77.76923076923077,63.0,67.38461538461539,72.13333333333334,69.85714285714286
61,2003,1170,28,11,0.39285714285714285,76.36363636363636,58.35294117647059,67.9090909090909,76.11764705882354,65.42857142857143
62,2003,1171,26,7,0.2692307692307692,66.28571428571429,56.63157894736842,55.42857142857143,67.73684210526316,59.23076923076923
63,2003,1172,24,14,0.5833333333333334,80.78571428571429,70.5,68.07142857142857,82.4,76.5
64,2003,1173,29,24,0.8275862068965517,73.75,68.2,64.125,76.8,72.79310344827586
65,2003,1174,29,15,0.5172413793103449,72.93333333333334,64.0,62.93333333333333,74.07142857142857,68.62068965517241
66,2003,1175,27,15,0.5555555555555556,70.0,52.5,58.733333333333334,67.41666666666667,62.22222222222222
67,2003,1176,32,17,0.53125,73.70588235294117,67.66666666666667,60.35294117647059,78.93333333333334,70.875
68,2003,1177,28,16,0.5714285714285714,71.9375,60.5,58.625,71.66666666666667,67.03571428571429
69,2003,1178,29,17,0.5862068965517241,76.41176470588235,63.25,61.05882352941177,70.58333333333333,70.96551724137932
70,2003,1179,28,8,0.2857142857142857,72.75,60.15,64.125,71.65,63.75
71,2003,1180,29,18,0.6206896551724138,73.44444444444444,60.72727272727273,60.94444444444444,72.18181818181819,68.62068965517241
72,2003,1181,30,24,0.8,84.0,73.83333333333333,67.58333333333333,81.66666666666667,81.96666666666667
73,2003,1182,30,9,0.3,71.77777777777777,64.52380952380952,65.44444444444444,76.76190476190476,66.7
74,2003,1183,28,13,0.4642857142857143,83.84615384615384,71.46666666666667,72.38461538461539,83.73333333333333,77.21428571428571
75,2003,1184,24,7,0.2916666666666667,83.71428571428571,70.94117647058823,73.0,83.76470588235294,74.66666666666667
76,2003,1185,26,12,0.46153846153846156,81.66666666666667,72.71428571428571,73.66666666666667,85.0,76.84615384615384
77,2003,1186,29,17,0.5862068965517241,75.0,62.833333333333336,62.8235294117647,71.16666666666667,69.96551724137932
78,2003,1187,25,10,0.4,72.1,56.93333333333333,59.1,70.46666666666667,63.0
79,2003,1189,25,10,0.4,67.2,59.2,59.0,74.73333333333333,62.4
80,2003,1190,27,17,0.6296296296296297,82.88235294117646,74.3,73.3529411764706,84.5,79.70370370370371
81,2003,1191,28,12,0.42857142857142855,76.5,65.125,67.83333333333333,78.0625,70.0
82,2003,1192,29,15,0.5172413793103449,79.0,65.78571428571429,70.4,78.35714285714286,72.62068965517241
83,2003,1193,30,19,0.6333333333333333,73.52631578947368,65.63636363636364,65.52631578947368,76.0909090909091,70.63333333333334
84,2003,1194,27,6,0.2222222222222222,75.16666666666667,67.33333333333333,67.0,80.42857142857143,69.07407407407408
85,2003,1196,31,24,0.7741935483870968,79.125,64.85714285714286,63.166666666666664,69.85714285714286,75.90322580645162
86,2003,1197,29,17,0.5862068965517241,75.6470588235294,65.58333333333333,65.58823529411765,80.5,71.48275862068965
87,2003,1198,28,7,0.25,64.14285714285714,58.476190476190474,51.714285714285715,69.38095238095238,59.892857142857146
88,2003,1199,29,14,0.4827586206896552,74.57142857142857,62.0,60.142857142857146,72.53333333333333,68.06896551724138
89,2003,1200,28,2,0.07142857142857142,79.5,63.5,71.5,78.65384615384616,64.64285714285714
90,2003,1201,28,20,0.7142857142857143,72.5,69.5,62.45,77.625,71.64285714285714
91,2003,1202,28,11,0.39285714285714285,74.45454545454545,58.11764705882353,65.27272727272727,70.94117647058823,64.53571428571429
92,2003,1203,29,12,0.41379310344827586,72.91666666666667,70.29411764705883,62.583333333333336,78.47058823529412,71.37931034482759
93,2003,1204,26,13,0.5,82.92307692307692,68.23076923076923,75.92307692307692,79.53846153846153,75.57692307692308
94,2003,1205,28,4,0.14285714285714285,75.75,65.79166666666667,69.25,75.83333333333333,67.21428571428571
95,2003,1206,28,16,0.5714285714285714,69.6875,56.583333333333336,55.3125,67.41666666666667,64.07142857142857
96,2003,1207,29,15,0.5172413793103449,78.6,73.85714285714286,59.733333333333334,80.57142857142857,76.3103448275862
97,2003,1208,27,19,0.7037037037037037,82.21052631578948,72.0,70.78947368421052,78.875,79.18518518518519
98,2003,1209,28,13,0.4642857142857143,75.84615384615384,70.93333333333334,62.38461538461539,83.06666666666666,73.21428571428571
99,2003,1210,28,14,0.5,82.35714285714286,65.78571428571429,64.42857142857143,74.78571428571429,74.07142857142857
100,2003,1211,31,23,0.7419354838709677,78.47826086956522,73.0,64.30434782608695,79.375,77.06451612903226
101,2003,1212,28,10,0.35714285714285715,81.7,65.22222222222223,72.8,85.05555555555556,71.10714285714286
102,2003,1214,30,19,0.6333333333333333,74.42105263157895,66.36363636363636,64.57894736842105,76.0909090909091,71.46666666666667
103,2003,1216,28,15,0.5357142857142857,69.8,58.38461538461539,60.8,68.6923076923077,64.5
104,2003,1217,26,11,0.4230769230769231,73.27272727272727,68.66666666666667,65.36363636363636,78.2,70.61538461538461
105,2003,1218,29,18,0.6206896551724138,76.27777777777777,59.27272727272727,65.94444444444444,68.0909090909091,69.82758620689656
106,2003,1219,27,7,0.25925925925925924,76.0,65.9,68.14285714285714,77.25,68.51851851851852
107,2003,1220,29,8,0.27586206896551724,70.375,61.714285714285715,61.0,74.28571428571429,64.10344827586206
108,2003,1221,29,25,0.8620689655172413,71.04,58.75,55.96,72.25,69.34482758620689
109,2003,1222,28,8,0.2857142857142857,63.125,56.3,56.5,70.1,58.25
110,2003,1224,30,13,0.43333333333333335,79.84615384615384,68.11764705882354,67.0,77.29411764705883,73.2
111,2003,1225,27,12,0.4444444444444444,66.08333333333333,58.53333333333333,59.416666666666664,66.86666666666666,61.888888888888886
112,2003,1226,27,13,0.48148148148148145,74.92307692307692,66.57142857142857,67.6923076923077,74.42857142857143,70.5925925925926
113,2003,1227,29,21,0.7241379310344828,79.42857142857143,65.0,66.52380952380952,75.25,75.44827586206897
114,2003,1228,30,24,0.8,78.20833333333333,64.33333333333333,59.375,69.5,75.43333333333334
115,2003,1229,29,8,0.27586206896551724,70.5,62.333333333333336,59.125,74.38095238095238,64.58620689655173
116,2003,1231,32,20,0.625,75.45,62.333333333333336,62.9,73.83333333333333,70.53125
117,2003,1232,31,7,0.22580645161290322,68.14285714285714,53.0,57.714285714285715,68.08333333333333,56.41935483870968
118,2003,1233,29,17,0.5862068965517241,80.0,67.83333333333333,69.05882352941177,74.91666666666667,74.96551724137932
119,2003,1234,28,15,0.5357142857142857,71.4,67.38461538461539,57.6,77.23076923076923,69.53571428571429
120,2003,1235,28,15,0.5357142857142857,77.86666666666666,61.76923076923077,59.2,75.38461538461539,70.39285714285714
121,2003,1236,29,9,0.3103448275862069,76.88888888888889,64.25,69.33333333333333,79.5,68.17241379310344
122,2003,1237,32,19,0.59375,75.47368421052632,65.07692307692308,64.52631578947368,79.0,71.25
123,2003,1238,28,10,0.35714285714285715,77.2,66.66666666666667,67.5,78.33333333333333,70.42857142857143
124,2003,1239,28,12,0.42857142857142855,74.25,59.0625,61.666666666666664,76.0,65.57142857142857
125,2003,1240,29,19,0.6551724137931034,82.21052631578948,61.3,71.6842105263158,72.5,75.0
126,2003,1241,29,12,0.41379310344827586,71.41666666666667,63.05882352941177,62.583333333333336,73.23529411764706,66.51724137931035
127,2003,1242,30,23,0.7666666666666667,85.52173913043478,67.57142857142857,63.52173913043478,75.71428571428571,81.33333333333333
128,2003,1243,30,13,0.43333333333333335,77.46153846153847,63.64705882352941,58.84615384615385,71.76470588235294,69.63333333333334
129,2003,1245,29,20,0.6896551724137931,78.95,71.44444444444444,68.35,79.55555555555556,76.62068965517241
130,2003,1246,32,29,0.90625,78.96551724137932,63.666666666666664,62.89655172413793,75.66666666666667,77.53125
131,2003,1247,29,12,0.41379310344827586,74.5,63.94117647058823,62.916666666666664,77.41176470588235,68.3103448275862
132,2003,1248,27,11,0.4074074074074074,69.45454545454545,63.8125,59.27272727272727,75.75,66.11111111111111
133,2003,1249,26,12,0.46153846153846156,68.33333333333333,61.785714285714285,58.083333333333336,72.64285714285714,64.8076923076923
134,2003,1250,26,14,0.5384615384615384,67.07142857142857,60.083333333333336,55.714285714285715,73.25,63.84615384615385
135,2003,1251,29,14,0.4827586206896552,69.92857142857143,61.4,64.07142857142857,74.6,65.51724137931035
136,2003,1252,24,6,0.25,87.66666666666667,73.27777777777777,71.33333333333333,85.83333333333333,76.875
137,2003,1253,26,4,0.15384615384615385,69.0,61.40909090909091,64.0,76.54545454545455,62.57692307692308
138,2003,1254,28,9,0.32142857142857145,84.44444444444444,70.63157894736842,73.66666666666667,84.47368421052632,75.07142857142857
139,2003,1256,25,10,0.4,79.7,60.333333333333336,72.6,72.26666666666667,68.08
140,2003,1257,30,24,0.8,83.79166666666667,74.0,65.45833333333333,80.5,81.83333333333333
141,2003,1258,30,11,0.36666666666666664,76.54545454545455,66.78947368421052,67.18181818181819,77.36842105263158,70.36666666666666
142,2003,1259,28,4,0.14285714285714285,71.0,57.041666666666664,63.75,73.41666666666667,59.035714285714285
143,2003,1260,31,15,0.4838709677419355,78.13333333333334,71.0625,67.26666666666667,81.5625,74.48387096774194
144,2003,1261,31,21,0.6774193548387096,78.71428571428571,61.7,58.57142857142857,72.0,73.2258064516129
145,2003,1263,28,12,0.42857142857142855,81.5,63.0625,66.58333333333333,72.125,70.96428571428571
146,2003,1264,29,23,0.7931034482758621,77.95652173913044,69.33333333333333,65.65217391304348,75.83333333333333,76.17241379310344
147,2003,1265,29,13,0.4482758620689655,76.6923076923077,67.0,70.15384615384616,77.375,71.34482758620689
148,2003,1266,28,23,0.8214285714285714,79.26086956521739,74.4,64.43478260869566,82.6,78.39285714285714
149,2003,1267,28,13,0.4642857142857143,76.3076923076923,68.13333333333334,64.38461538461539,78.66666666666667,71.92857142857143
150,2003,1268,28,19,0.6785714285714286,84.36842105263158,73.22222222222223,60.421052631578945,80.44444444444444,80.78571428571429
151,2003,1269,28,10,0.35714285714285715,71.5,55.833333333333336,59.7,70.94444444444444,61.42857142857143
152,2003,1270,27,13,0.48148148148148145,73.53846153846153,63.857142857142854,62.30769230769231,77.28571428571429,68.51851851851852
153,2003,1271,28,5,0.17857142857142858,75.6,60.08695652173913,65.6,72.69565217391305,62.857142857142854
154,2003,1272,29,23,0.7931034482758621,74.82608695652173,73.33333333333333,62.130434782608695,80.0,74.51724137931035
155,2003,1273,28,22,0.7857142857142857,82.63636363636364,61.333333333333336,70.22727272727273,82.83333333333333,78.07142857142857
156,2003,1274,28,11,0.39285714285714285,76.0,65.88235294117646,61.09090909090909,73.6470588235294,69.85714285714286
157,2003,1275,27,12,0.4444444444444444,64.83333333333333,53.2,54.166666666666664,63.6,58.370370370370374
158,2003,1276,30,17,0.5666666666666667,74.23529411764706,62.15384615384615,62.11764705882353,74.0,69.0
159,2003,1277,31,19,0.6129032258064516,70.6842105263158,61.75,55.89473684210526,69.0,67.2258064516129
160,2003,1278,28,16,0.5714285714285714,80.4375,66.41666666666667,67.3125,77.75,74.42857142857143
161,2003,1279,29,14,0.4827586206896552,70.42857142857143,63.13333333333333,54.57142857142857,72.13333333333334,66.65517241379311
162,2003,1280,30,21,0.7,73.66666666666667,62.0,56.476190476190474,68.77777777777777,70.16666666666667
163,2003,1281,31,21,0.6774193548387096,75.71428571428571,63.5,62.42857142857143,75.0,71.7741935483871
164,2003,1282,29,9,0.3103448275862069,77.77777777777777,63.4,70.11111111111111,77.55,67.86206896551724
165,2003,1283,29,17,0.5862068965517241,67.11764705882354,65.83333333333333,53.529411764705884,72.66666666666667,66.58620689655173
166,2003,1284,28,15,0.5357142857142857,71.8,59.30769230769231,63.666666666666664,71.0,66.0
167,2003,1285,28,12,0.42857142857142855,73.16666666666667,67.125,63.083333333333336,78.0625,69.71428571428571
168,2003,1286,25,9,0.36,67.33333333333333,60.5625,58.44444444444444,69.4375,63.0
169,2003,1287,26,17,0.6538461538461539,85.94117647058823,67.33333333333333,74.17647058823529,77.55555555555556,79.5
170,2003,1288,29,7,0.2413793103448276,75.71428571428571,65.77272727272727,66.71428571428571,79.31818181818181,68.17241379310344
171,2003,1289,24,4,0.16666666666666666,71.0,58.1,66.0,77.15,60.25
172,2003,1290,27,14,0.5185185185185185,80.28571428571429,71.3076923076923,69.78571428571429,79.61538461538461,75.96296296296296
173,2003,1291,27,11,0.4074074074074074,68.54545454545455,60.0625,63.18181818181818,74.125,63.51851851851852
174,2003,1292,28,14,0.5,73.78571428571429,62.857142857142854,62.42857142857143,74.07142857142857,68.32142857142857
175,2003,1293,27,15,0.5555555555555556,82.53333333333333,65.25,66.6,73.25,74.85185185185185
176,2003,1296,31,17,0.5483870967741935,72.76470588235294,65.78571428571429,62.588235294117645,78.57142857142857,69.61290322580645
177,2003,1298,26,7,0.2692307692307692,69.42857142857143,56.26315789473684,59.57142857142857,68.57894736842105,59.80769230769231
178,2003,1299,26,1,0.038461538461538464,61.0,60.84,54.0,81.72,60.84615384615385
179,2003,1301,30,18,0.6,77.88888888888889,64.16666666666667,62.833333333333336,75.75,72.4
180,2003,1304,29,11,0.3793103448275862,69.9090909090909,59.44444444444444,59.72727272727273,74.05555555555556,63.41379310344828
181,2003,1305,30,17,0.5666666666666667,77.88235294117646,74.23076923076923,65.82352941176471,79.6923076923077,76.3
182,2003,1306,28,5,0.17857142857142858,69.6,64.6086956521739,59.8,81.26086956521739,65.5
183,2003,1307,27,9,0.3333333333333333,74.0,67.38888888888889,64.55555555555556,78.94444444444444,69.5925925925926
184,2003,1308,28,19,0.6785714285714286,76.26315789473684,66.44444444444444,64.05263157894737,74.77777777777777,73.10714285714286
185,2003,1309,27,13,0.48148148148148145,75.76923076923077,63.714285714285715,64.76923076923077,75.21428571428571,69.51851851851852
186,2003,1310,29,17,0.5862068965517241,77.70588235294117,70.16666666666667,69.52941176470588,82.33333333333333,74.58620689655173
187,2003,1311,27,2,0.07407407407407407,55.0,53.28,50.0,71.2,53.407407407407405
188,2003,1313,29,14,0.4827586206896552,67.85714285714286,58.4,57.714285714285715,71.73333333333333,62.96551724137931
189,2003,1314,32,17,0.53125,74.05882352941177,67.86666666666666,61.8235294117647,81.06666666666666,71.15625
190,2003,1317,26,5,0.19230769230769232,79.6,66.52380952380952,74.4,80.57142857142857,69.03846153846153
191,2003,1318,29,14,0.4827586206896552,76.64285714285714,68.0,64.14285714285714,80.2,72.17241379310344
192,2003,1319,26,13,0.5,77.3076923076923,66.07692307692308,67.0,77.15384615384616,71.6923076923077
193,2003,1320,27,10,0.37037037037037035,71.9,61.1764705882353,63.4,71.82352941176471,65.14814814814815
194,2003,1321,29,12,0.41379310344827586,69.83333333333333,57.529411764705884,57.666666666666664,71.3529411764706,62.62068965517241
195,2003,1322,27,6,0.2222222222222222,71.5,59.666666666666664,63.5,73.14285714285714,62.2962962962963
196,2003,1323,31,22,0.7096774193548387,81.77272727272727,76.0,65.9090909090909,84.11111111111111,80.09677419354838
197,2003,1324,26,15,0.5769230769230769,83.13333333333334,69.54545454545455,70.4,80.63636363636364,77.38461538461539
198,2003,1325,30,14,0.4666666666666667,76.71428571428571,66.5625,71.14285714285714,77.75,71.3
199,2003,1326,31,17,0.5483870967741935,70.29411764705883,57.285714285714285,60.705882352941174,69.0,64.41935483870968
200,2003,1328,30,24,0.8,74.91666666666667,56.166666666666664,59.375,63.333333333333336,71.16666666666667
201,2003,1329,29,20,0.6896551724137931,73.4,58.333333333333336,59.6,68.0,68.72413793103448
202,2003,1330,27,12,0.4444444444444444,72.83333333333333,61.666666666666664,57.833333333333336,70.0,66.62962962962963
203,2003,1331,27,17,0.6296296296296297,79.82352941176471,70.0,64.88235294117646,79.6,76.18518518518519
204,2003,1332,32,23,0.71875,87.1304347826087,69.66666666666667,69.82608695652173,84.55555555555556,82.21875
205,2003,1333,27,12,0.4444444444444444,71.33333333333333,64.4,61.833333333333336,75.6,67.48148148148148
206,2003,1334,28,12,0.42857142857142855,72.25,61.1875,59.666666666666664,70.75,65.92857142857143
207,2003,1335,27,22,0.8148148148148148,72.63636363636364,59.4,56.95454545454545,70.2,70.18518518518519
208,2003,1336,28,7,0.25,69.71428571428571,60.857142857142854,59.857142857142854,77.19047619047619,63.07142857142857
209,2003,1337,28,15,0.5357142857142857,84.0,71.92307692307692,74.13333333333334,84.0,78.39285714285714
210,2003,1338,30,26,0.8666666666666667,76.1923076923077,64.25,56.92307692307692,71.25,74.6
211,2003,1339,27,10,0.37037037037037035,70.1,66.17647058823529,61.1,80.41176470588235,67.62962962962963
212,2003,1340,25,4,0.16,71.0,54.38095238095238,61.5,66.95238095238095,57.04
213,2003,1341,29,17,0.5862068965517241,72.23529411764706,67.83333333333333,65.6470588235294,79.75,70.41379310344827
214,2003,1343,26,15,0.5769230769230769,66.06666666666666,64.0909090909091,55.8,71.27272727272727,65.23076923076923
215,2003,1344,29,16,0.5517241379310345,77.0,66.0,63.0625,74.84615384615384,72.06896551724138
216,2003,1345,28,18,0.6428571428571429,79.05555555555556,58.6,62.27777777777778,70.6,71.75
217,2003,1346,28,16,0.5714285714285714,76.875,70.91666666666667,66.625,83.0,74.32142857142857
218,2003,1347,30,10,0.3333333333333333,67.1,61.1,60.2,79.9,63.1
219,2003,1348,29,18,0.6206896551724138,74.22222222222223,64.81818181818181,66.38888888888889,76.54545454545455,70.65517241379311
220,2003,1349,27,17,0.6296296296296297,76.52941176470588,66.6,64.05882352941177,81.3,72.85185185185185
221,2003,1350,28,15,0.5357142857142857,72.06666666666666,58.38461538461539,56.86666666666667,68.53846153846153,65.71428571428571
222,2003,1351,28,12,0.42857142857142855,67.83333333333333,66.3125,59.75,75.1875,66.96428571428571
223,2003,1352,26,9,0.34615384615384615,74.0,69.29411764705883,65.11111111111111,79.76470588235294,70.92307692307692
224,2003,1353,28,12,0.42857142857142855,71.33333333333333,64.875,60.166666666666664,75.625,67.64285714285714
225,2003,1354,30,20,0.6666666666666666,76.95,64.5,67.4,79.0,72.8
226,2003,1356,30,24,0.8,76.375,67.16666666666667,65.70833333333333,77.66666666666667,74.53333333333333
227,2003,1357,28,7,0.25,74.28571428571429,67.14285714285714,67.28571428571429,80.76190476190476,68.92857142857143
228,2003,1358,27,21,0.7777777777777778,72.52380952380952,69.16666666666667,61.61904761904762,78.0,71.77777777777777
229,2003,1359,27,12,0.4444444444444444,70.33333333333333,57.266666666666666,59.5,69.2,63.074074074074076
230,2003,1360,28,17,0.6071428571428571,78.94117647058823,68.0909090909091,67.29411764705883,78.18181818181819,74.67857142857143
231,2003,1361,27,14,0.5185185185185185,73.21428571428571,70.61538461538461,62.42857142857143,79.76923076923077,71.96296296296296
232,2003,1362,28,14,0.5,77.21428571428571,61.714285714285715,65.07142857142857,72.57142857142857,69.46428571428571
233,2003,1363,26,5,0.19230769230769232,67.4,63.61904761904762,64.0,75.61904761904762,64.34615384615384
234,2003,1364,31,18,0.5806451612903226,66.66666666666667,61.84615384615385,53.166666666666664,69.76923076923077,64.64516129032258
235,2003,1365,27,12,0.4444444444444444,69.25,60.2,63.0,73.26666666666667,64.22222222222223
236,2003,1366,27,3,0.1111111111111111,67.66666666666667,60.875,58.0,81.16666666666667,61.629629629629626
237,2003,1368,25,9,0.36,69.77777777777777,61.0,62.77777777777778,73.3125,64.16
238,2003,1369,28,9,0.32142857142857145,77.77777777777777,67.3157894736842,67.0,80.05263157894737,70.67857142857143
239,2003,1371,29,17,0.5862068965517241,72.17647058823529,61.833333333333336,60.23529411764706,75.0,67.89655172413794
240,2003,1372,27,19,0.7037037037037037,74.3157894736842,61.25,61.21052631578947,69.625,70.44444444444444
241,2003,1373,29,19,0.6551724137931034,77.3157894736842,71.3,66.57894736842105,78.6,75.24137931034483
242,2003,1374,30,17,0.5666666666666667,78.0,66.07692307692308,67.88235294117646,79.3076923076923,72.83333333333333
243,2003,1375,26,12,0.46153846153846156,74.58333333333333,66.71428571428571,63.083333333333336,78.57142857142857,70.34615384615384
244,2003,1376,28,12,0.42857142857142855,72.16666666666667,60.8125,59.583333333333336,73.0,65.67857142857143
245,2003,1378,28,14,0.5,73.28571428571429,62.57142857142857,63.714285714285715,72.78571428571429,67.92857142857143
246,2003,1379,29,13,0.4482758620689655,73.76923076923077,61.25,65.76923076923077,73.625,66.86206896551724
247,2003,1380,27,7,0.25925925925925924,69.28571428571429,66.5,57.714285714285715,76.35,67.22222222222223
248,2003,1381,26,9,0.34615384615384615,72.88888888888889,63.705882352941174,64.0,77.29411764705883,66.88461538461539
249,2003,1382,27,13,0.48148148148148145,84.0,75.28571428571429,71.6923076923077,84.07142857142857,79.48148148148148
250,2003,1383,30,14,0.4666666666666667,86.92857142857143,66.5,73.85714285714286,77.9375,76.03333333333333
251,2003,1384,28,14,0.5,72.28571428571429,64.28571428571429,63.92857142857143,75.71428571428571,68.28571428571429
252,2003,1385,29,16,0.5517241379310345,75.0,66.92307692307692,64.8125,75.38461538461539,71.37931034482759
253,2003,1386,29,23,0.7931034482758621,72.34782608695652,64.0,56.30434782608695,70.66666666666667,70.62068965517241
254,2003,1387,29,16,0.5517241379310345,64.1875,57.07692307692308,54.125,68.76923076923077,61.0
255,2003,1388,29,14,0.4827586206896552,73.28571428571429,59.8,61.285714285714285,68.86666666666666,66.3103448275862
256,2003,1389,29,10,0.3448275862068966,78.7,70.78947368421052,68.0,83.36842105263158,73.51724137931035
